Entity,Code,Date,daily_new_confirmed,annotations,icl_mean,icl_lower,icl_upper
United States,USA,2020-05-21,23015.28571,,186047.36,122727.95,254233.42
United States,USA,2020-05-22,22771.14286,,180742.19,119980.38,244450.72
United States,USA,2020-05-23,22576.71429,,175658.04,117965.2,235175.77
United States,USA,2020-05-24,22112.28571,,170933.2,115735.93,226460.37
United States,USA,2020-05-25,22354.42857,,166616.12,114339.95,218980.3
United States,USA,2020-05-26,21957.71429,,162292.62,112573.38,212178.85
United States,USA,2020-05-27,21806.28571,,157103.93,109342.77,203899.25
United States,USA,2020-05-28,21154.28571,,152691.5,106606.52,198413.52
United States,USA,2020-05-29,20637.57143,,150105.84,104900.27,196203.32
United States,USA,2020-05-30,20807.57143,,148366.14,104225.6,194179.25
United States,USA,2020-05-31,21102.0,,147064.18,103969.1,192497.3
United States,USA,2020-06-01,20993.28571,,146248.03,103099.73,188036.55
United States,USA,2020-06-02,21282.14286,,145263.76,102587.77,184589.15
United States,USA,2020-06-03,21515.57143,,144002.76,101272.0,182278.65
United States,USA,2020-06-04,21655.28571,,142459.28,100504.8,180130.25
United States,USA,2020-06-05,21558.57143,,140954.64,99101.52,178061.9
United States,USA,2020-06-06,21535.85714,,139385.32,97765.15,175751.77
United States,USA,2020-06-07,21382.42857,,137896.38,96819.1,173206.2
United States,USA,2020-06-08,21738.85714,,137018.36,96274.15,171655.57
United States,USA,2020-06-09,21415.42857,,136132.32,96000.9,170439.02
United States,USA,2020-06-10,21147.0,,134894.41,94716.0,170765.8
United States,USA,2020-06-11,21277.71429,,133715.7,94116.15,170371.0
United States,USA,2020-06-12,21526.71429,,133248.12,94418.73,169404.33
United States,USA,2020-06-13,21592.57143,,133251.41,94376.48,167867.03
United States,USA,2020-06-14,22066.42857,,133451.77,95190.15,165936.75
United States,USA,2020-06-15,21672.28571,,134195.9,96284.18,164107.95
United States,USA,2020-06-16,21834.42857,,134986.16,97669.93,164370.1
United States,USA,2020-06-17,22554.42857,,135138.86,98100.07,165030.08
United States,USA,2020-06-18,23260.85714,,135145.06,98983.88,165827.1
United States,USA,2020-06-19,23957.85714,,135106.63,98413.93,165843.05
United States,USA,2020-06-20,24567.85714,,135031.9,98683.2,165675.05
United States,USA,2020-06-21,25799.0,,135168.4,100119.62,166760.87
United States,USA,2020-06-22,26691.85714,,135907.36,100713.77,167200.65
United States,USA,2020-06-23,28325.142860000004,,136591.86,101489.7,169975.28
United States,USA,2020-06-24,29898.714289999996,,136707.05,101362.6,171401.7
United States,USA,2020-06-25,31153.0,,136706.82,101315.6,172608.47
United States,USA,2020-06-26,33036.85714,,137876.02,103272.17,174283.47
United States,USA,2020-06-27,35268.0,,139517.13,106175.77,175538.28
United States,USA,2020-06-28,36457.714289999996,,141319.63,108811.65,177336.15
United States,USA,2020-06-29,38297.714289999996,,143554.46,111169.88,179143.62
United States,USA,2020-06-30,39750.0,,145834.28,113016.23,180353.5
United States,USA,2020-07-01,41058.57143,,147690.39,116063.05,181315.05
United States,USA,2020-07-02,43588.42857,,149362.84,118621.65,181833.47
United States,USA,2020-07-03,45367.0,,151287.97,117882.85,182565.22
United States,USA,2020-07-04,46640.57143,,153374.68,117390.48,185355.6
United States,USA,2020-07-05,47031.285710000004,,155073.31,116122.75,187505.9
United States,USA,2020-07-06,48519.85714,,156476.63,113835.85,188286.62
United States,USA,2020-07-07,49724.714289999996,,157971.81,111760.42,189843.5
United States,USA,2020-07-08,51666.57143,,159509.21,110726.12,192649.08
United States,USA,2020-07-09,52646.285710000004,,161159.52,108785.42,196174.6
United States,USA,2020-07-10,54018.428570000004,,162906.3,108698.15,197650.98
United States,USA,2020-07-11,55758.85714,,164722.16,107550.43,199068.0
United States,USA,2020-07-12,58306.0,,166498.63,107318.25,199399.72
United States,USA,2020-07-13,59472.428570000004,,168954.76,106851.98,202180.55
United States,USA,2020-07-14,60633.0,,171606.27,107684.93,205060.6
United States,USA,2020-07-15,62210.85714,,173645.95,107445.6,207734.95
United States,USA,2020-07-16,63469.571429999996,,175507.18,106310.48,210416.62
United States,USA,2020-07-17,65459.0,,177348.34,105333.23,213532.7
United States,USA,2020-07-18,66154.57143,,179177.57,104969.25,217512.48
United States,USA,2020-07-19,66254.28571,,181037.03,103932.62,222135.05
United States,USA,2020-07-20,66902.57143,,183591.49,103531.77,227668.47
United States,USA,2020-07-21,66707.71429,,186275.25,104447.05,232871.32
United States,USA,2020-07-22,67212.0,,188243.79,103885.67,238594.83
United States,USA,2020-07-23,67373.57143,,189414.42,102457.38,242065.27
United States,USA,2020-07-24,65411.571429999996,,188244.57,100436.23,241286.35
United States,USA,2020-07-25,66402.0,,186046.47,97992.65,238479.28
United States,USA,2020-07-26,66651.85714,,183556.01,96274.75,235630.67
United States,USA,2020-07-27,65822.85714,,181944.78,95268.8,235577.48
United States,USA,2020-07-28,65750.42857,,180500.86,94397.2,235442.9
United States,USA,2020-07-29,64277.0,,178650.04,92820.95,235146.1
United States,USA,2020-07-30,65153.714289999996,,176513.36,90673.3,233710.45
United States,USA,2020-07-31,65844.57143,,174534.79,88735.42,231631.9
United States,USA,2020-08-01,64215.428570000004,,172518.83,86754.3,229732.05
United States,USA,2020-08-02,63202.428570000004,,170830.95,85316.5,228813.6
United States,USA,2020-08-03,61990.714289999996,,169744.16,84860.02,228509.95
United States,USA,2020-08-04,60471.285710000004,,168661.01,84066.82,229249.87
United States,USA,2020-08-05,59870.0,,167047.13,82810.27,227493.6
United States,USA,2020-08-06,56701.285710000004,,165134.32,81118.98,225903.05
United States,USA,2020-08-07,55518.85714,,162810.55,79222.12,222660.47
United States,USA,2020-08-08,54251.285710000004,,160323.23,77296.35,220167.5
United States,USA,2020-08-09,53939.0,,157795.25,75268.8,216660.6
United States,USA,2020-08-10,53844.14286,,156004.66,74687.0,214253.67
United States,USA,2020-08-11,54404.571429999996,,154307.44,73799.27,211918.05
United States,USA,2020-08-12,52874.285710000004,,152117.21,72023.62,207837.02
United States,USA,2020-08-13,53322.42857,,149764.64,70499.7,206909.05
United States,USA,2020-08-14,52085.14286,,147326.69,68818.9,203976.32
United States,USA,2020-08-15,53040.57143,,144873.75,66738.02,201539.0
United States,USA,2020-08-16,51878.285710000004,,142634.61,65087.25,200107.02
United States,USA,2020-08-17,51200.714289999996,,140992.18,64250.78,199546.42
United States,USA,2020-08-18,49133.0,,139324.14,63350.32,198467.8
United States,USA,2020-08-19,48744.14286,,137259.82,61821.7,197309.92
United States,USA,2020-08-20,47527.714289999996,,135110.84,60489.48,196284.37
United States,USA,2020-08-21,46515.0,,133089.03,58741.28,194299.27
United States,USA,2020-08-22,44378.14286,,131152.22,57146.82,191007.37
United States,USA,2020-08-23,43848.57143,,129434.08,55970.43,188102.8
United States,USA,2020-08-24,42763.14286,,128281.63,55356.97,185556.02
United States,USA,2020-08-25,43226.285710000004,,127021.67,54422.48,183017.88
United States,USA,2020-08-26,42373.14286,,125455.98,53207.28,181075.08
United States,USA,2020-08-27,41719.14286,,123534.7,52122.12,179698.65
United States,USA,2020-08-28,41991.14286,,121738.41,50428.07,178121.9
United States,USA,2020-08-29,41958.85714,,119834.93,49193.08,176295.37
United States,USA,2020-08-30,41925.285710000004,,118173.17,47739.57,175553.02
United States,USA,2020-08-31,42078.85714,,116898.05,47273.7,175729.67
United States,USA,2020-09-01,41443.42857,,115776.87,46990.4,175262.02
United States,USA,2020-09-02,42374.85714,,114312.79,45716.05,173300.25
United States,USA,2020-09-03,41790.0,,112948.71,44769.7,173238.25
United States,USA,2020-09-04,40410.0,,112491.12,44166.43,173472.75
United States,USA,2020-09-05,40612.42857,,112391.62,43550.22,173599.02
United States,USA,2020-09-06,40612.0,,112583.0,43094.2,173285.27
United States,USA,2020-09-07,39894.0,,112974.51,43261.97,173901.22
United States,USA,2020-09-08,38522.57143,,113292.94,42877.0,176404.85
United States,USA,2020-09-09,36020.14286,,112558.1,41934.53,176300.9
United States,USA,2020-09-10,35044.85714,,111949.38,41084.43,176466.3
United States,USA,2020-09-11,35224.57143,,111497.91,39974.43,176660.92
United States,USA,2020-09-12,34794.57143,,111107.61,39560.55,177637.42
United States,USA,2020-09-13,34320.285710000004,,110766.86,38822.93,177959.27
United States,USA,2020-09-14,34794.0,,110917.17,38668.53,179591.85
United States,USA,2020-09-15,36307.0,,111153.18,37940.62,181545.03
United States,USA,2020-09-16,39785.714289999996,,110926.29,37200.1,182644.62
United States,USA,2020-09-17,38738.714289999996,,110711.19,37101.95,183578.35
United States,USA,2020-09-18,39604.42857,,110506.03,36460.9,184991.83
United States,USA,2020-09-19,39911.285710000004,,110292.86,36345.28,186107.67
United States,USA,2020-09-20,39836.285710000004,,110329.41,35686.75,187907.37
United States,USA,2020-09-21,40690.714289999996,,110798.57,35416.9,191321.2
United States,USA,2020-09-22,43306.714289999996,,111311.85,35592.88,193476.82
United States,USA,2020-09-23,41425.85714,,111327.81,34838.38,195703.7
United States,USA,2020-09-24,43330.42857,,111150.73,34396.6,197883.87
United States,USA,2020-09-25,43422.714289999996,,110927.9,33496.8,200512.97
United States,USA,2020-09-26,44109.0,,110745.95,32895.57,203087.17
United States,USA,2020-09-27,44833.714289999996,,110636.83,32413.5,205942.15
United States,USA,2020-09-28,44318.85714,,111024.72,32166.22,208306.05
United States,USA,2020-09-29,41439.57143,,111412.26,32047.68,210090.85
United States,USA,2020-09-30,42112.42857,,111349.73,31484.7,210933.62
United States,USA,2020-10-01,42691.285710000004,,111097.76,30849.93,211681.82
United States,USA,2020-10-02,42771.0,,111046.89,30243.58,212674.6
United States,USA,2020-10-03,42693.57143,,110980.94,29871.4,213587.55
United States,USA,2020-10-04,43449.42857,,111113.27,29422.72,215046.32
United States,USA,2020-10-05,43257.0,,111624.06,29529.38,216024.92
United States,USA,2020-10-06,44358.0,,112205.98,29606.15,219189.5
United States,USA,2020-10-07,44364.42857,,112247.69,29154.0,221816.85
United States,USA,2020-10-08,45250.14286,,112123.59,28710.55,224811.97
United States,USA,2020-10-09,46968.57143,,111952.52,28249.58,227422.4
United States,USA,2020-10-10,47484.42857,,111795.39,27715.72,230320.07
United States,USA,2020-10-11,48000.42857,,111737.37,27296.4,233576.32
United States,USA,2020-10-12,49242.714289999996,,112096.12,27221.82,238577.97
United States,USA,2020-10-13,49378.14286,,112384.95,27068.15,241640.48
United States,USA,2020-10-14,50728.85714,,112254.08,26744.58,245185.42
United States,USA,2020-10-15,52329.42857,,111980.53,25993.43,248004.8
United States,USA,2020-10-16,53327.285710000004,,111784.76,25476.05,251234.2
United States,USA,2020-10-17,55066.428570000004,,111674.11,25229.4,254101.77
United States,USA,2020-10-18,55400.714289999996,,111638.41,24886.8,257003.82
United States,USA,2020-10-19,56007.285710000004,,111991.55,24811.15,263089.37
United States,USA,2020-10-20,58651.14286,,112419.23,24873.78,266984.75
United States,USA,2020-10-21,59512.85714,,112340.58,23959.12,270520.32
United States,USA,2020-10-22,60026.0,,112110.17,23706.58,272424.25
United States,USA,2020-10-23,61207.85714,,111980.57,23322.95,274499.27
United States,USA,2020-10-24,63361.14286,,111953.73,23122.82,276603.07
United States,USA,2020-10-25,67139.0,,111933.3,22579.53,279094.8
United States,USA,2020-10-26,68795.71429,,,,
United States,USA,2020-10-27,69967.0,,,,
United States,USA,2020-10-28,72335.57143,,,,
United States,USA,2020-10-29,74534.57143,,,,
United States,USA,2020-10-30,76830.57143,,,,
United States,USA,2020-10-31,79108.28571,,,,
United States,USA,2020-11-01,78519.42857,,,,
United States,USA,2020-11-02,81599.57143,,,,
United States,USA,2020-11-03,83817.28571,,,,
