Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new estimated infections of COVID-19 (LSHTM, lower)","Daily new estimated infections of COVID-19 (LSHTM, upper)"
Egypt,EGY,2020-06-19,1530.14286,,13128.4946131623,6516.09811784887,24657.1583434885
Egypt,EGY,2020-06-20,1558.14286,,13298.3344742108,6601.59976741649,25041.5957734886
Egypt,EGY,2020-06-21,1539.71429,,13057.7456309863,6482.42995343807,24652.7605772133
Egypt,EGY,2020-06-22,1519.28571,,12790.2458755596,6349.12107756377,24209.3302318044
Egypt,EGY,2020-06-23,1502.85714,,12548.3519625896,6227.30271481987,23809.4811965618
Egypt,EGY,2020-06-24,1469.28571,,12158.2727199468,6029.77071527716,23122.1147513716
Egypt,EGY,2020-06-25,1477.42857,,12108.3798647834,6003.39081209424,23041.5148800941
Egypt,EGY,2020-06-26,1527.57143,,12392.6458412767,6141.46019927079,23584.7195216001
Egypt,EGY,2020-06-27,1506.28571,,12091.3640356733,5987.98698230936,23017.7664963468
Egypt,EGY,2020-06-28,1452.14286,,11530.7390752555,5705.65086109969,21958.7024742076
Egypt,EGY,2020-06-29,1422.14286,,11168.5712595014,5523.13011879075,21284.4455325369
Egypt,EGY,2020-06-30,1420.71429,,11034.3063895925,5455.41356880983,21033.5428040323
Egypt,EGY,2020-07-01,1452.85714,,11160.1912771733,5514.25959327675,21280.0830808856
Egypt,EGY,2020-07-02,1464.71429,,11129.7389597069,5496.12192669439,21220.7070006091
Egypt,EGY,2020-07-03,1452.71429,,10922.2608887433,5391.33055889641,20836.6572004673
Egypt,EGY,2020-07-04,1422.28571,,10584.6716825637,5224.54029343486,20201.8073834286
Egypt,EGY,2020-07-05,1444.57143,,10645.9067418858,5253.75983863251,20322.7283890056
Egypt,EGY,2020-07-06,1437.85714,,10498.8572837203,5181.16854987765,20054.2205194025
Egypt,EGY,2020-07-07,1352.57143,,9791.03370512501,4831.16543839032,18697.1599130059
Egypt,EGY,2020-07-08,1281.14286,,9200.13770318519,4540.23517325809,17538.2491444453
Egypt,EGY,2020-07-09,1212.85714,,8646.56112189467,4267.704718749,16451.0137495836
Egypt,EGY,2020-07-10,1136.42857,,8048.98339912504,3972.95948598549,15281.8163377718
Egypt,EGY,2020-07-11,1074.85714,,7569.32854955604,3733.47102396689,14339.0075614314
Egypt,EGY,2020-07-12,1017.57143,,7130.72923285097,3515.73419516918,13476.6828675031
Egypt,EGY,2020-07-13,973.85714,,6796.56737765536,3351.30346390786,12814.5229193175
Egypt,EGY,2020-07-14,968.42857,,6736.81663461594,3320.6732109774,12707.9752715922
Egypt,EGY,2020-07-15,950.14286,,6593.8201061046,3247.55961094911,12444.6105388384
Egypt,EGY,2020-07-16,934.14286,,6472.76196882418,3186.9850112541,12228.5707065997
Egypt,EGY,2020-07-17,931,,6446.38816681963,3171.53836967376,12186.9264634818
Egypt,EGY,2020-07-18,891.28571,,6172.04870035216,3034.65509052023,11679.0375870546
Egypt,EGY,2020-07-19,859.14286,,5954.81508752535,2926.23438268965,11282.2869895263
Egypt,EGY,2020-07-20,815,,5658.27174253757,2777.32678110377,10736.6286640545
Egypt,EGY,2020-07-21,771.57143,,5369.62323631254,2632.93896700427,10199.2423141355
Egypt,EGY,2020-07-22,735.42857,,5133.95820865224,2513.85974877555,9760.3895884663
Egypt,EGY,2020-07-23,700.28571,,4906.98134676786,2400.00829288099,9339.25657904278
Egypt,EGY,2020-07-24,663.14286,,4666.99641048172,2279.89359822188,8891.67248134512
Egypt,EGY,2020-07-25,656.85714,,4645.52889620122,2266.36916906497,8862.14752410411
Egypt,EGY,2020-07-26,630.14286,,4480.8238305847,2183.44133808684,8557.43454804754
Egypt,EGY,2020-07-27,612.42857,,4380.52250854096,2131.23137164133,8374.91981761479
Egypt,EGY,2020-07-28,582.85714,,4195.23645443127,2038.02634034765,8030.29875308036
Egypt,EGY,2020-07-29,552.71429,,4004.67486767305,1942.25608197371,7677.16867305623
Egypt,EGY,2020-07-30,515.85714,,3763.49641815614,1820.5233581801,7229.56022058205
Egypt,EGY,2020-07-31,477.71429,,3510.13068923008,1694.11991534588,6751.20684821874
Egypt,EGY,2020-08-01,429.42857,,3178.42805735772,1529.7895589455,6129.01236541093
Egypt,EGY,2020-08-02,390.42857,,2911.22935092236,1396.42278377577,5629.3584787969
Egypt,EGY,2020-08-03,345.85714,,2598.16940605709,1240.89000110878,5042.49803651673
Egypt,EGY,2020-08-04,308.28571,,2333.24698676423,1109.17298367801,4548.89619573304
Egypt,EGY,2020-08-05,257.85714,,1966.06787386143,929.178925372667,3856.16679589509
Egypt,EGY,2020-08-06,217,,1666.65968171707,782.715125461046,3293.16847188306
Egypt,EGY,2020-08-07,178.42857,,1380.24056291859,643.334809322672,2749.90428663856
Egypt,EGY,2020-08-08,152.71429,,1189.55889357601,549.42109525004,2390.34052491789
Egypt,EGY,2020-08-09,142.57143,,1118.03228402668,511.249910690929,2270.7178478222
Egypt,EGY,2020-08-10,144.14286,,1137.66797386432,515.022405397179,2338.08794238913
Egypt,EGY,2020-08-11,146.57143,,1163.95981112734,521.015700664895,2424.94102155725
Egypt,EGY,2020-08-12,154.57143,,,,
Egypt,EGY,2020-08-13,155.42857,,,,
Egypt,EGY,2020-08-14,157.42857,,,,
Egypt,EGY,2020-08-15,153.28571,,,,
Egypt,EGY,2020-08-16,146,,,,
Egypt,EGY,2020-08-17,140.42857,,,,
Egypt,EGY,2020-08-18,132,,,,
Egypt,EGY,2020-08-19,108,,,,
Egypt,EGY,2020-08-20,135.85714,,,,
Egypt,EGY,2020-08-21,131,,,,
Egypt,EGY,2020-08-22,132.57143,,,,
Egypt,EGY,2020-08-23,128.71429,,,,
Egypt,EGY,2020-08-24,108.85714,,,,
Egypt,EGY,2020-08-25,126.85714,,,,
Egypt,EGY,2020-08-26,147,,,,
Egypt,EGY,2020-08-27,130.14286,,,,
Egypt,EGY,2020-08-28,148.14286,,,,
Egypt,EGY,2020-08-29,162.42857,,,,
Egypt,EGY,2020-08-30,180,,,,
Egypt,EGY,2020-08-31,212.85714,,,,
Egypt,EGY,2020-09-01,208.71429,,,,
Egypt,EGY,2020-09-02,213.71429,,,,
Egypt,EGY,2020-09-03,207.85714,,,,
Egypt,EGY,2020-09-04,194.71429,,,,
Egypt,EGY,2020-09-05,185.28571,,,,
Egypt,EGY,2020-09-06,173.57143,,,,
Egypt,EGY,2020-09-07,162.28571,,,,
Egypt,EGY,2020-09-08,157.42857,,,,
Egypt,EGY,2020-09-09,159,,,,
Egypt,EGY,2020-09-10,160.42857,,,,
Egypt,EGY,2020-09-11,161.71429,,,,
Egypt,EGY,2020-09-12,160.85714,,,,
Egypt,EGY,2020-09-13,163.42857,,,,
Egypt,EGY,2020-09-14,163.71429,,,,
Egypt,EGY,2020-09-15,162.28571,,,,
Egypt,EGY,2020-09-16,158.85714,,,,
Egypt,EGY,2020-09-17,156.71429,,,,
Egypt,EGY,2020-09-18,154.85714,,,,
Egypt,EGY,2020-09-19,152,,,,
Egypt,EGY,2020-09-20,149.14286,,,,
Egypt,EGY,2020-09-21,143.71429,,,,
Egypt,EGY,2020-09-22,137.71429,,,,
Egypt,EGY,2020-09-23,130.57143,,,,
Egypt,EGY,2020-09-24,125,,,,
Egypt,EGY,2020-09-25,124.57143,,,,
Egypt,EGY,2020-09-26,121.85714,,,,
Egypt,EGY,2020-09-27,119.42857,,,,
Egypt,EGY,2020-09-28,117.85714,,,,
Egypt,EGY,2020-09-29,116.28571,,,,
Egypt,EGY,2020-09-30,117.85714,,,,
Egypt,EGY,2020-10-01,117.57143,,,,
Egypt,EGY,2020-10-02,114.85714,,,,
Egypt,EGY,2020-10-03,120.14286,,,,
Egypt,EGY,2020-10-04,119.85714,,,,
Egypt,EGY,2020-10-05,120.42857,,,,
Egypt,EGY,2020-10-06,118,,,,
Egypt,EGY,2020-10-07,117.57143,,,,
Egypt,EGY,2020-10-08,119.57143,,,,
Egypt,EGY,2020-10-09,119.85714,,,,
Egypt,EGY,2020-10-10,113.71429,,,,
Egypt,EGY,2020-10-11,116,,,,
Egypt,EGY,2020-10-12,100.57143,,,,
Egypt,EGY,2020-10-13,123.85714,,,,
Egypt,EGY,2020-10-14,126.42857,,,,
Egypt,EGY,2020-10-15,125.71429,,,,
Egypt,EGY,2020-10-16,125.28571,,,,
Egypt,EGY,2020-10-17,128.14286,,,,
Egypt,EGY,2020-10-18,130,,,,
Egypt,EGY,2020-10-19,148.14286,,,,
Egypt,EGY,2020-10-20,128.42857,,,,
Egypt,EGY,2020-10-21,131.14286,,,,
Egypt,EGY,2020-10-22,138.28571,,,,
Egypt,EGY,2020-10-23,146.71429,,,,
Egypt,EGY,2020-10-24,153,,,,
Egypt,EGY,2020-10-25,157.14286,,,,
Egypt,EGY,2020-10-26,159.42857,,,,
Egypt,EGY,2020-10-27,165.71429,,,,
Egypt,EGY,2020-10-28,167.42857,,,,
Egypt,EGY,2020-10-29,163.85714,,,,
Egypt,EGY,2020-10-30,164.14286,,,,
Egypt,EGY,2020-10-31,163.71429,,,,
Egypt,EGY,2020-11-01,165.42857,,,,
Egypt,EGY,2020-11-02,170.85714,,,,
Egypt,EGY,2020-11-03,174,,,,
Egypt,EGY,2020-11-04,177.85714,,,,
Egypt,EGY,2020-11-05,185.57143,,,,
Egypt,EGY,2020-11-06,188.71429,,,,
Egypt,EGY,2020-11-07,196.85714,,,,
Egypt,EGY,2020-11-08,201,,,,
Egypt,EGY,2020-11-09,209.28571,,,,
Egypt,EGY,2020-11-10,213.85714,,,,
Egypt,EGY,2020-11-11,218.85714,,,,
El Salvador,SLV,2020-03-21,1,,,,
El Salvador,SLV,2020-03-22,0.75,,,,
El Salvador,SLV,2020-03-23,0.6,,,,
El Salvador,SLV,2020-03-24,0.83333,,,,
El Salvador,SLV,2020-03-25,1.28571,,,,
El Salvador,SLV,2020-03-26,1.71429,,,,
El Salvador,SLV,2020-03-27,1.71429,,,,
El Salvador,SLV,2020-03-28,1.42857,,,,
El Salvador,SLV,2020-03-29,2.28571,,,,
El Salvador,SLV,2020-03-30,3.85714,,,,
El Salvador,SLV,2020-03-31,3.85714,,,,
El Salvador,SLV,2020-04-01,3.28571,,,,
El Salvador,SLV,2020-04-02,4,,,,
El Salvador,SLV,2020-04-03,4.71429,,,,
El Salvador,SLV,2020-04-04,6.14286,,,,
El Salvador,SLV,2020-04-05,6.14286,,,,
El Salvador,SLV,2020-04-06,5.57143,,,,
El Salvador,SLV,2020-04-07,6.57143,,,,
El Salvador,SLV,2020-04-08,6.57143,,,,
El Salvador,SLV,2020-04-09,8.85714,,,,
El Salvador,SLV,2020-04-10,10.14286,,,,
El Salvador,SLV,2020-04-11,8.85714,,,,
El Salvador,SLV,2020-04-12,8,,,,
El Salvador,SLV,2020-04-13,8,,,,
El Salvador,SLV,2020-04-14,10.14286,,,,
El Salvador,SLV,2020-04-15,11.57143,,,,
El Salvador,SLV,2020-04-16,8,,,,
El Salvador,SLV,2020-04-17,6.71429,,,,
El Salvador,SLV,2020-04-18,8.42857,,32.3351222145853,10.6330388405505,107.831706246205
El Salvador,SLV,2020-04-19,10.28571,,39.2405043448177,13.0245815391824,128.534079698016
El Salvador,SLV,2020-04-20,10.85714,,41.1752062853469,13.7976345271841,131.809181495494
El Salvador,SLV,2020-04-21,9.85714,,37.1506757323799,12.5371767330507,116.166235495146
El Salvador,SLV,2020-04-22,9.42857,,35.3065060582979,12.043315699845,107.947623644199
El Salvador,SLV,2020-04-23,11.14286,,41.4424904412519,14.2548122113644,124.061183860445
El Salvador,SLV,2020-04-24,12.28571,,45.3749457317547,15.7685631769523,133.065207796532
El Salvador,SLV,2020-04-25,12,,44.0027109929513,15.4641783193093,125.903903141607
El Salvador,SLV,2020-04-26,15.42857,,56.1676526354524,19.9335080951643,157.39503168445
El Salvador,SLV,2020-04-27,13.85714,,50.079086296773,17.9891882751358,136.938784990723
El Salvador,SLV,2020-04-28,15,,53.819500492564,19.5074507476404,143.655690835456
El Salvador,SLV,2020-04-29,17.14286,,61.0740160026483,22.4804683183195,159.37538426386
El Salvador,SLV,2020-04-30,20,,70.7654787298717,26.4414231427612,180.500154176035
El Salvador,SLV,2020-05-01,24.85714,,87.3787231791896,32.9588189006865,218.233327473429
El Salvador,SLV,2020-05-02,26.42857,,92.3405208972994,35.1534321390234,226.499114083498
El Salvador,SLV,2020-05-03,21.14286,,73.4630296105247,28.2171838605836,177.102260674825
El Salvador,SLV,2020-05-04,36.71429,,126.942924513363,49.1862423764649,301.814401052831
El Salvador,SLV,2020-05-05,37.71429,,129.863191513711,51.2766418043869,305.049970358503
El Salvador,SLV,2020-05-06,34.57143,,118.653879162404,47.9203344402634,277.008556003771
El Salvador,SLV,2020-05-07,45.42857,,155.56653136161,63.7197768458002,361.293422980096
El Salvador,SLV,2020-05-08,38.71429,,132.414458114129,54.3963923636799,306.592423287095
El Salvador,SLV,2020-05-09,48.28571,,165.153224044503,67.7424745573655,382.669707391146
El Salvador,SLV,2020-05-10,63.28571,,216.733593607844,89.1136219480031,502.548895984426
El Salvador,SLV,2020-05-11,57.57143,,197.68192483485,81.2375549944998,459.128733600822
El Salvador,SLV,2020-05-12,58.71429,,202.430639724048,82.6393047305587,471.515767842798
El Salvador,SLV,2020-05-13,64.28571,,222.885439796164,90.4016101015817,520.878035760297
El Salvador,SLV,2020-05-14,59.57143,,208.027446867713,83.8465877221923,487.228402600726
El Salvador,SLV,2020-05-15,73.57143,,259.197716012581,103.844600724844,607.764431989086
El Salvador,SLV,2020-05-16,68.71429,,244.654783561093,97.4661307452032,574.240730117515
El Salvador,SLV,2020-05-17,53.71429,,193.620050664742,76.7428936950026,454.591732270507
El Salvador,SLV,2020-05-18,54.28571,,198.471661572121,78.3345568795,466.467821063705
El Salvador,SLV,2020-05-19,59.28571,,220.254287685701,86.6816091488908,516.968196348491
El Salvador,SLV,2020-05-20,65.85714,,249.095388810164,97.8241799396478,583.624768957351
El Salvador,SLV,2020-05-21,65.57143,,252.992487847359,99.2368970672185,590.823019866548
El Salvador,SLV,2020-05-22,61.42857,,242.23940907207,95.0844933301177,563.010898626728
El Salvador,SLV,2020-05-23,65.71429,,265.363468126694,104.594289151472,612.223505474229
El Salvador,SLV,2020-05-24,79.14286,,327.887079817781,129.679467923329,751.758856398543
El Salvador,SLV,2020-05-25,82.42857,,350.996175283643,139.313779313245,798.294284666913
El Salvador,SLV,2020-05-26,81.42857,,356.978486481415,142.829773079668,803.901368209728
El Salvador,SLV,2020-05-27,77.71429,,351.286828215228,142.246994384392,782.770806343673
El Salvador,SLV,2020-05-28,76.85714,,358.685489040672,147.433230140561,789.738263843826
El Salvador,SLV,2020-05-29,79.14286,,381.740077597407,159.755394965646,832.122477083297
El Salvador,SLV,2020-05-30,79,,394.125181746657,167.443741558692,852.243013323166
El Salvador,SLV,2020-05-31,99.71429,,514.748238645458,219.650162561053,1104.1601370858
El Salvador,SLV,2020-06-01,86,,459.396229520467,193.973483243952,980.517710124825
El Salvador,SLV,2020-06-02,85.57143,,472.838848199332,201.423661398703,1006.95170170462
El Salvador,SLV,2020-06-03,87.28571,,498.539086202304,214.603496291821,1062.62008692684
El Salvador,SLV,2020-06-04,85.14286,,502.070543055605,217.832552929767,1071.1662593748
El Salvador,SLV,2020-06-05,83.85714,,509.725504062844,221.759412615495,1094.02700183625
El Salvador,SLV,2020-06-06,81.57143,,510.117609643156,222.454194114379,1102.592401614
El Salvador,SLV,2020-06-07,59.57143,,382.395499812476,166.479487580781,832.317903177353
El Salvador,SLV,2020-06-08,71.14286,,467.547767093029,202.937224069159,1023.86943720254
El Salvador,SLV,2020-06-09,74.57143,,500.309682572186,216.427014353438,1101.02555772483
El Salvador,SLV,2020-06-10,76.85714,,524.801701254554,226.308933292787,1162.09609215504
El Salvador,SLV,2020-06-11,81.28571,,563.079684049064,242.053034958878,1252.06174737785
El Salvador,SLV,2020-06-12,100,,700.408294520289,302.251494674541,1559.42934888449
El Salvador,SLV,2020-06-13,90.28571,,637.239939790459,279.666275824292,1415.06189528254
El Salvador,SLV,2020-06-14,95.57143,,677.449362250389,298.688195234741,1495.62241934813
El Salvador,SLV,2020-06-15,100.71429,,714.613304838648,316.98845200876,1563.74886556606
El Salvador,SLV,2020-06-16,103.14286,,730.23311986821,325.637407651508,1581.45320662701
El Salvador,SLV,2020-06-17,107.14286,,754.578515599724,338.485043253451,1614.79080855845
El Salvador,SLV,2020-06-18,113.14286,,790.411407732377,357.005183636035,1667.18933529545
El Salvador,SLV,2020-06-19,102.71429,,709.922466933042,322.849174512362,1476.5876717924
El Salvador,SLV,2020-06-20,121.14286,,826.467331771959,378.553111398677,1701.12972213587
El Salvador,SLV,2020-06-21,146.14286,,982.137818479522,452.445815658619,2002.77492919101
El Salvador,SLV,2020-06-22,129.42857,,855.365911180161,395.692853691777,1733.30802656855
El Salvador,SLV,2020-06-23,140.28571,,910.458861936667,422.050763768827,1837.04458900102
El Salvador,SLV,2020-06-24,147.42857,,938.628179183434,434.715716136456,1888.63326381961
El Salvador,SLV,2020-06-25,154.85714,,966.448347824816,446.464757756864,1942.98790502802
El Salvador,SLV,2020-06-26,162.28571,,992.344025722561,456.388750043879,1993.92881513044
El Salvador,SLV,2020-06-27,169.71429,,1016.5754577472,465.318102099032,2043.03067840645
El Salvador,SLV,2020-06-28,186.85714,,1096.41669885808,500.107319544518,2205.4416474429
El Salvador,SLV,2020-06-29,186.85714,,1074.24570731694,488.31251018284,2164.04583695764
El Salvador,SLV,2020-06-30,195,,1098.76317783978,498.206872442445,2212.80561786473
El Salvador,SLV,2020-07-01,209.28571,,1156.32396998905,523.726978625854,2334.2398182248
El Salvador,SLV,2020-07-02,226.57143,,1228.11851661206,556.454778666637,2481.6080190579
El Salvador,SLV,2020-07-03,237.71429,,1264.83014676584,574.313452497108,2553.5316665419
El Salvador,SLV,2020-07-04,250,,1306.50057247058,595.843414877984,2633.50388310474
El Salvador,SLV,2020-07-05,224.71429,,1154.08473650626,528.60057124533,2322.50747338036
El Salvador,SLV,2020-07-06,263.28571,,1329.55262154259,611.795254868135,2670.05266419826
El Salvador,SLV,2020-07-07,264.85714,,1315.74321339093,608.248649918574,2637.23139540199
El Salvador,SLV,2020-07-08,267,,1305.38613303145,605.480428380062,2612.01161226757
El Salvador,SLV,2020-07-09,261.42857,,1258.36533964889,586.083115829743,2514.19510178349
El Salvador,SLV,2020-07-10,263.42857,,1248.7295475996,582.566903143956,2493.6955630159
El Salvador,SLV,2020-07-11,267.85714,,1250.70632727152,584.558898224761,2497.06468947116
El Salvador,SLV,2020-07-12,269.14286,,1238.08079343254,579.12231061402,2472.55466675686
El Salvador,SLV,2020-07-13,271,,1228.25159515654,575.527719752871,2449.56845334135
El Salvador,SLV,2020-07-14,278.71429,,1244.63916560341,583.888580836146,2483.0064259094
El Salvador,SLV,2020-07-15,285.14286,,1254.60933770183,588.96982551279,2506.43801898753
El Salvador,SLV,2020-07-16,297,,1287.48632983531,603.870961435046,2577.8834890101
El Salvador,SLV,2020-07-17,301.85714,,1289.13096561009,605.056471276342,2585.5973813115
El Salvador,SLV,2020-07-18,295,,1241.05811118623,582.763475061914,2491.76259594911
El Salvador,SLV,2020-07-19,302.42857,,1253.23802416391,588.675226280569,2517.10810276949
El Salvador,SLV,2020-07-20,310.28571,,1266.43961226608,595.467280384388,2545.17558123277
El Salvador,SLV,2020-07-21,318.42857,,1280.0612655987,602.917828241125,2571.10276357264
El Salvador,SLV,2020-07-22,325.57143,,1289.01938335103,605.921781202085,2588.63690711357
El Salvador,SLV,2020-07-23,332.85714,,1298.03616290726,607.118141696369,2605.29193956469
El Salvador,SLV,2020-07-24,345.71429,,1328.0193364242,618.809695988646,2662.80662369023
El Salvador,SLV,2020-07-25,369.28571,,1397.58160927127,649.546625598788,2800.95408023185
El Salvador,SLV,2020-07-26,387.57143,,1445.40081471902,670.791444133489,2892.91018052084
El Salvador,SLV,2020-07-27,397.71429,,1462.02395627153,678.223074931534,2922.84456167118
El Salvador,SLV,2020-07-28,404,,1464.41385220684,680.411364857136,2924.96002047945
El Salvador,SLV,2020-07-29,409.14286,,1462.97451281473,679.994732523625,2923.66539775128
El Salvador,SLV,2020-07-30,409.42857,,1444.86405111855,673.056144485897,2888.28487197908
El Salvador,SLV,2020-07-31,407.57143,,1420.27366629786,662.86348459823,2841.85449003789
El Salvador,SLV,2020-08-01,405.71429,,1396.90606769902,652.614690439883,2798.46402950647
El Salvador,SLV,2020-08-02,404.14286,,1375.75560940751,643.454278519838,2762.68098678587
El Salvador,SLV,2020-08-03,402.57143,,1355.84020440644,633.198324722702,2731.29353222994
El Salvador,SLV,2020-08-04,401.14286,,1337.6526791021,622.076406288563,2705.4498538096
El Salvador,SLV,2020-08-05,402.28571,,1329.19946301803,614.985384437647,2705.96032663643
El Salvador,SLV,2020-08-06,408.57143,,1338.68467332459,615.319023432285,2743.31574575254
El Salvador,SLV,2020-08-07,413.71429,,1345.29959256406,614.484346579622,2776.50843945978
El Salvador,SLV,2020-08-08,416,,1343.62277940755,609.090648494048,2798.70591703914
El Salvador,SLV,2020-08-09,418.28571,,1343.01558556485,604.175025477986,2824.17433175453
El Salvador,SLV,2020-08-10,425,,1357.61554768531,605.609743941679,2889.23952867263
El Salvador,SLV,2020-08-11,432.71429,,1376.32296440627,608.864491310048,3000.41677932628
El Salvador,SLV,2020-08-12,429.57143,,,,
El Salvador,SLV,2020-08-13,420.42857,,,,
El Salvador,SLV,2020-08-14,409.57143,,,,
El Salvador,SLV,2020-08-15,395.71429,,,,
El Salvador,SLV,2020-08-16,377.28571,,,,
El Salvador,SLV,2020-08-17,355.57143,,,,
El Salvador,SLV,2020-08-18,331.57143,,,,
El Salvador,SLV,2020-08-19,313.28571,,,,
El Salvador,SLV,2020-08-20,296.14286,,,,
El Salvador,SLV,2020-08-21,281.57143,,,,
El Salvador,SLV,2020-08-22,300.85714,,,,
El Salvador,SLV,2020-08-23,257.28571,,,,
El Salvador,SLV,2020-08-24,244.28571,,,,
El Salvador,SLV,2020-08-25,231.14286,,,,
El Salvador,SLV,2020-08-26,217.71429,,,,
El Salvador,SLV,2020-08-27,203.28571,,,,
El Salvador,SLV,2020-08-28,188.57143,,,,
El Salvador,SLV,2020-08-29,142.14286,,,,
El Salvador,SLV,2020-08-30,173.57143,,,,
El Salvador,SLV,2020-08-31,158.14286,,,,
El Salvador,SLV,2020-09-01,144.14286,,,,
El Salvador,SLV,2020-09-02,131.14286,,,,
El Salvador,SLV,2020-09-03,109.14286,,,,
El Salvador,SLV,2020-09-04,102.28571,,,,
El Salvador,SLV,2020-09-05,97.71429,,,,
El Salvador,SLV,2020-09-06,96.14286,,,,
El Salvador,SLV,2020-09-07,82.71429,,,,
El Salvador,SLV,2020-09-08,84.71429,,,,
El Salvador,SLV,2020-09-09,86.71429,,,,
El Salvador,SLV,2020-09-10,99.71429,,,,
El Salvador,SLV,2020-09-11,98.28571,,,,
El Salvador,SLV,2020-09-12,107.42857,,,,
El Salvador,SLV,2020-09-13,88.57143,,,,
El Salvador,SLV,2020-09-14,100.14286,,,,
El Salvador,SLV,2020-09-15,96.42857,,,,
El Salvador,SLV,2020-09-16,93.14286,,,,
El Salvador,SLV,2020-09-17,80.14286,,,,
El Salvador,SLV,2020-09-18,80.14286,,,,
El Salvador,SLV,2020-09-19,70.71429,,,,
El Salvador,SLV,2020-09-20,71.42857,,,,
El Salvador,SLV,2020-09-21,77.71429,,,,
El Salvador,SLV,2020-09-22,101.42857,,,,
El Salvador,SLV,2020-09-23,113,,,,
El Salvador,SLV,2020-09-24,113,,,,
El Salvador,SLV,2020-09-25,136,,,,
El Salvador,SLV,2020-09-26,152.71429,,,,
El Salvador,SLV,2020-09-27,141,,,,
El Salvador,SLV,2020-09-28,153.85714,,,,
El Salvador,SLV,2020-09-29,144.42857,,,,
El Salvador,SLV,2020-09-30,146.71429,,,,
El Salvador,SLV,2020-10-01,160.42857,,,,
El Salvador,SLV,2020-10-02,139.14286,,,,
El Salvador,SLV,2020-10-03,108.57143,,,,
El Salvador,SLV,2020-10-04,134.71429,,,,
El Salvador,SLV,2020-10-05,117.14286,,,,
El Salvador,SLV,2020-10-06,119.14286,,,,
El Salvador,SLV,2020-10-07,108,,,,
El Salvador,SLV,2020-10-08,109.28571,,,,
El Salvador,SLV,2020-10-09,95.28571,,,,
El Salvador,SLV,2020-10-10,110.85714,,,,
El Salvador,SLV,2020-10-11,84.71429,,,,
El Salvador,SLV,2020-10-12,106.57143,,,,
El Salvador,SLV,2020-10-13,79,,,,
El Salvador,SLV,2020-10-14,106.14286,,,,
El Salvador,SLV,2020-10-15,132,,,,
El Salvador,SLV,2020-10-16,174.14286,,,,
El Salvador,SLV,2020-10-17,187.71429,,,,
El Salvador,SLV,2020-10-18,215,,,,
El Salvador,SLV,2020-10-19,210,,,,
El Salvador,SLV,2020-10-20,210,,,,
El Salvador,SLV,2020-10-21,213.57143,,,,
El Salvador,SLV,2020-10-22,193.42857,,,,
El Salvador,SLV,2020-10-23,171.57143,,,,
El Salvador,SLV,2020-10-24,165.14286,,,,
El Salvador,SLV,2020-10-25,161.28571,,,,
El Salvador,SLV,2020-10-26,131.28571,,,,
