Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)"
Africa,,2020-03-15,27.85714,,,,,
Africa,,2020-03-16,34.42857,,,,,
Africa,,2020-03-17,43.85714,,,,,
Africa,,2020-03-18,55.57143,,,,,
Africa,,2020-03-19,73.57143,,,,,
Africa,,2020-03-20,83.57143,,,,,
Africa,,2020-03-21,110.42857,,,,,
Africa,,2020-03-22,133.85714,,,,,
Africa,,2020-03-23,152.14286,,,,,
Africa,,2020-03-24,190.85714,,,,,
Africa,,2020-03-25,244.14286,,,,,
Africa,,2020-03-26,293.85714,,,,,
Africa,,2020-03-27,362,,,,,
Africa,,2020-03-28,404.14286,,,,,
Africa,,2020-03-29,421.14286,,,,,
Africa,,2020-03-30,462.85714,,,,,
Africa,,2020-03-31,485.57143,,,,,
Africa,,2020-04-01,489,,,,,
Africa,,2020-04-02,508.28571,,,,,
Africa,,2020-04-03,515,,,,,
Africa,,2020-04-04,529.14286,,,,,
Africa,,2020-04-05,616.57143,,,,,
Africa,,2020-04-06,649.42857,,,,,
Africa,,2020-04-07,666.42857,,,,,
Africa,,2020-04-08,699.71429,,,,,
Africa,,2020-04-09,742.57143,,,,,
Africa,,2020-04-10,771,,,,,
Africa,,2020-04-11,777.71429,,,,,
Africa,,2020-04-12,746.57143,,,,,
Africa,,2020-04-13,763.85714,,,,,
Africa,,2020-04-14,784.14286,,,,,
Africa,,2020-04-15,822.42857,,,,,
Africa,,2020-04-16,828.14286,,,,,
Africa,,2020-04-17,864.14286,,,,,
Africa,,2020-04-18,992.14286,,,,,
Africa,,2020-04-19,1055.85714,,,,,
Africa,,2020-04-20,1111.57143,,,,,
Africa,,2020-04-21,1139.42857,,,,,
Africa,,2020-04-22,1190.85714,,,,,
Africa,,2020-04-23,1206.14286,,,,,
Africa,,2020-04-24,1270.28571,,,,,
Africa,,2020-04-25,1311.14286,,,,,
Africa,,2020-04-26,1322.71429,,,,,
Africa,,2020-04-27,1349.28571,,,,,
Africa,,2020-04-28,1413.57143,,,,,
Africa,,2020-04-29,1473.57143,,,,,
Africa,,2020-04-30,1578.42857,,,,,
Africa,,2020-05-01,1661.28571,,,,,
Africa,,2020-05-02,1668.85714,,,,,
Africa,,2020-05-03,1780,,,,,
Africa,,2020-05-04,1812.42857,,,,,
Africa,,2020-05-05,1994.28571,,,,,
Africa,,2020-05-06,2039.42857,,,,,
Africa,,2020-05-07,2134.57143,,,,,
Africa,,2020-05-08,2179.42857,,,,,
Africa,,2020-05-09,2439.85714,,,,,
Africa,,2020-05-10,2551.57143,,,,,
Africa,,2020-05-11,2708,,,,,
Africa,,2020-05-12,2769.71429,,,,,
Africa,,2020-05-13,2899.42857,,,,,
Africa,,2020-05-14,2979.42857,,,,,
Africa,,2020-05-15,3081.85714,,,,,
Africa,,2020-05-16,2942.28571,,,,,
Africa,,2020-05-17,2971.14286,,,,,
Africa,,2020-05-18,3060.71429,,,,,
Africa,,2020-05-19,3082.14286,,,,,
Africa,,2020-05-20,3123,,,,,
Africa,,2020-05-21,3207.42857,,,,,
Africa,,2020-05-22,3453.71429,,,,,
Africa,,2020-05-23,3611.42857,,,,,
Africa,,2020-05-24,3816.57143,,,,,
Africa,,2020-05-25,3870.42857,,,,,
Africa,,2020-05-26,3954.14286,,,,,
Africa,,2020-05-27,4045.14286,,,,,
Africa,,2020-05-28,4221,,,,,
Africa,,2020-05-29,4203.71429,,,,,
Africa,,2020-05-30,4491,,,,,
Africa,,2020-05-31,4781.57143,,,,,
Africa,,2020-06-01,5012.42857,,,,,
Africa,,2020-06-02,5245.85714,,,,,
Africa,,2020-06-03,5395.57143,,,,,
Africa,,2020-06-04,5377.57143,,,,,
Africa,,2020-06-05,5791.71429,,,,,
Africa,,2020-06-06,6008.57143,,,,,
Africa,,2020-06-07,6000.71429,,,,,
Africa,,2020-06-08,6086,,,,,
Africa,,2020-06-09,6297.85714,,,,,
Africa,,2020-06-10,6527.42857,,,,,
Africa,,2020-06-11,6778.28571,,,,,
Africa,,2020-06-12,6721,,,,,
Africa,,2020-06-13,6897.28571,,,,,
Africa,,2020-06-14,7170.85714,,,,,
Africa,,2020-06-15,7646.71429,,,,,
Africa,,2020-06-16,7815.28571,,,,,
Africa,,2020-06-17,7942.14286,,,,,
Africa,,2020-06-18,8231.28571,,,,,
Africa,,2020-06-19,8393,,,,,
Africa,,2020-06-20,8594,,,,,
Africa,,2020-06-21,8961.42857,,,,,
Africa,,2020-06-22,8991.71429,,,,,
Africa,,2020-06-23,9140.57143,,,,,
Africa,,2020-06-24,9379.28571,,,,,
Africa,,2020-06-25,9696.28571,,,,,
Africa,,2020-06-26,10308.28571,,,,,
Africa,,2020-06-27,10490,,,,,
Africa,,2020-06-28,10699.28571,,,,,
Africa,,2020-06-29,10951.85714,,,,,
Africa,,2020-06-30,11169,,,,,
Africa,,2020-07-01,11526.28571,,,,,
Africa,,2020-07-02,11885.42857,,,,,
Africa,,2020-07-03,12131.57143,,,,,
Africa,,2020-07-04,12633.42857,,,,,
Africa,,2020-07-05,13139,,,,,
Africa,,2020-07-06,13620.14286,,,,,
Africa,,2020-07-07,14189.42857,,,,,
Africa,,2020-07-08,14846.71429,,,,,
Africa,,2020-07-09,15033.14286,,,,,
Africa,,2020-07-10,15658.85714,,,,,
Africa,,2020-07-11,16050.57143,,,,,
Africa,,2020-07-12,16448.42857,,,,,
Africa,,2020-07-13,16784.28571,,,,,
Africa,,2020-07-14,17005.14286,,,,,
Africa,,2020-07-15,16817.57143,,,,,
Africa,,2020-07-16,17336.28571,,,,,
Africa,,2020-07-17,17480.14286,,,,,
Africa,,2020-07-18,17728.57143,,,,,
Africa,,2020-07-19,17793.57143,,,,,
Africa,,2020-07-20,18045.42857,,,,,
Africa,,2020-07-21,17938.57143,,,,,
Africa,,2020-07-22,17663.85714,,,,,
Africa,,2020-07-23,17863.85714,,,,,
Africa,,2020-07-24,17881.71429,,,,,
Africa,,2020-07-25,18075.57143,,,,,
Africa,,2020-07-26,17965.57143,,,,,
Africa,,2020-07-27,17971.28571,,,,,
Africa,,2020-07-28,17639,,,,,
Africa,,2020-07-29,17659.71429,,,,,
Africa,,2020-07-30,17452.71429,,,,,
Africa,,2020-07-31,17127.14286,,,,,
Africa,,2020-08-01,16632.28571,,,,,
Africa,,2020-08-02,16708.71429,,,,,
Africa,,2020-08-03,15736,,,,,
Africa,,2020-08-04,15478.14286,,,,,
Africa,,2020-08-05,14964.71429,,,,,
Africa,,2020-08-06,14612.71429,,,,,
Africa,,2020-08-07,14192.57143,,,,,
Africa,,2020-08-08,13640,,,,,
Africa,,2020-08-09,12918.85714,,,,,
Africa,,2020-08-10,12998.71429,,,,,
Africa,,2020-08-11,12636.14286,,,,,
Africa,,2020-08-12,12400,,,,,
Africa,,2020-08-13,11524,,,,,
Africa,,2020-08-14,10938.57143,,,,,
Africa,,2020-08-15,10848.71429,,,,,
Africa,,2020-08-16,10530.57143,,,,,
Africa,,2020-08-17,10108.28571,,,,,
Africa,,2020-08-18,10135.28571,,,,,
Africa,,2020-08-19,10128.57143,,,,,
Africa,,2020-08-20,10398.71429,,,,,
Africa,,2020-08-21,10422.85714,,,,,
Africa,,2020-08-22,10056.14286,,,,,
Africa,,2020-08-23,9823.14286,,,,,
Africa,,2020-08-24,9801.14286,,,,,
Africa,,2020-08-25,9622.28571,,,,,
Africa,,2020-08-26,9626.42857,,,,,
Africa,,2020-08-27,9262.14286,,,,,
Africa,,2020-08-28,8942.71429,,,,,
Africa,,2020-08-29,8634.14286,,,,,
Africa,,2020-08-30,8437.42857,,,,,
Africa,,2020-08-31,8285.42857,,,,,
Africa,,2020-09-01,8159.14286,,,,,
Africa,,2020-09-02,8108,,,,,
Africa,,2020-09-03,8019,,,,,
Africa,,2020-09-04,7905.14286,,,,,
Africa,,2020-09-05,7961.85714,,,,,
Africa,,2020-09-06,7758.28571,,,,,
Africa,,2020-09-07,7708.28571,,,,,
Africa,,2020-09-08,7756.28571,,,,,
Africa,,2020-09-09,7718.28571,,,,,
Africa,,2020-09-10,7756.71429,,,,,
Africa,,2020-09-11,7792.85714,,,,,
Africa,,2020-09-12,7842.71429,,,,,
Africa,,2020-09-13,7891.42857,,,,,
Africa,,2020-09-14,7697.71429,,,,,
Africa,,2020-09-15,7572.28571,,,,,
Africa,,2020-09-16,7467.28571,,,,,
Africa,,2020-09-17,7320.71429,,,,,
Africa,,2020-09-18,7432.42857,,,,,
Africa,,2020-09-19,7347.85714,,,,,
Africa,,2020-09-20,7608,,,,,
Africa,,2020-09-21,7773.28571,,,,,
Africa,,2020-09-22,7747.14286,,,,,
Africa,,2020-09-23,7784.42857,,,,,
Africa,,2020-09-24,7933.85714,,,,,
Africa,,2020-09-25,7865.85714,,,,,
Africa,,2020-09-26,7841.57143,,,,,
Africa,,2020-09-27,7549.28571,,,,,
Africa,,2020-09-28,7513.71429,,,,,
Africa,,2020-09-29,7469.71429,,,,,
Africa,,2020-09-30,7563.71429,,,,,
Africa,,2020-10-01,7542.85714,,,,,
Africa,,2020-10-02,7374.71429,,,,,
Africa,,2020-10-03,7504.14286,,,,,
Africa,,2020-10-04,7738.71429,,,,,
Africa,,2020-10-05,7981.42857,,,,,
Africa,,2020-10-06,7800,,,,,
Africa,,2020-10-07,7698.85714,,,,,
Africa,,2020-10-08,8000.85714,,,,,
Africa,,2020-10-09,8380.85714,,,,,
Africa,,2020-10-10,8719.14286,,,,,
Africa,,2020-10-11,9129.85714,,,,,
Africa,,2020-10-12,8914.85714,,,,,
Africa,,2020-10-13,9165.57143,,,,,
Africa,,2020-10-14,9505.28571,,,,,
Africa,,2020-10-15,9630.85714,,,,,
Africa,,2020-10-16,9478.71429,,,,,
Africa,,2020-10-17,9245.28571,,,,,
Africa,,2020-10-18,9576.14286,,,,,
Africa,,2020-10-19,9650.28571,,,,,
Africa,,2020-10-20,10119.57143,,,,,
Africa,,2020-10-21,10207.71429,,,,,
Africa,,2020-10-22,10086.42857,,,,,
Africa,,2020-10-23,10410.42857,,,,,
Africa,,2020-10-24,10528,,,,,
Africa,,2020-10-25,10200.71429,,,,,
Africa,,2020-10-26,10291.57143,,,,,
Africa,,2020-10-27,10461.57143,,,,,
Africa,,2020-10-28,10311.14286,,,,,
Africa,,2020-10-29,10513.28571,,,,,
Africa,,2020-10-30,11055.71429,,,,,
Africa,,2020-10-31,11212.42857,,,,,
Africa,,2020-11-01,11029,,,,,
Africa,,2020-11-02,11120.71429,,,,,
Africa,,2020-11-03,10554.71429,,,,,
Africa,,2020-11-04,10894.28571,,,,,
Africa,,2020-11-05,11212.85714,,,,,
Africa,,2020-11-06,11283.85714,,,,,
Africa,,2020-11-07,11348.57143,,,,,
Africa,,2020-11-08,11976,,,,,
Africa,,2020-11-09,12401.57143,,,,,
Africa,,2020-11-10,12649.42857,,,,,
Africa,,2020-11-11,12944,,,,,
Albania,ALB,2020-02-03,,,0,,,
Albania,ALB,2020-02-04,,,0.27,0,,
Albania,ALB,2020-02-05,,,0.64,0,,
Albania,ALB,2020-02-06,,,0.68,0,,
Albania,ALB,2020-02-07,,,0.97,0,,
Albania,ALB,2020-02-08,,,1.14,0,,
Albania,ALB,2020-02-09,,,1.43,0,,
Albania,ALB,2020-02-10,,,1.57,0,,
Albania,ALB,2020-02-11,,,2.14,0,,
Albania,ALB,2020-02-12,,,2.66,0,,
Albania,ALB,2020-02-13,,,3.06,0,,
Albania,ALB,2020-02-14,,,3.36,0,,
Albania,ALB,2020-02-15,,,4.34,0,,
Albania,ALB,2020-02-16,,,5.05,0,,
Albania,ALB,2020-02-17,,,5.45,0,,
Albania,ALB,2020-02-18,,,7.23,3.49642435885768,,
Albania,ALB,2020-02-19,,,8.47,7.48161161659674,,
Albania,ALB,2020-02-20,,,9.51,11.7754657548997,,
Albania,ALB,2020-02-21,,,10.23,17.2538056366113,,
Albania,ALB,2020-02-22,,,13.52,23.2519552122443,,
Albania,ALB,2020-02-23,,,15.98,26.9173690066359,,
Albania,ALB,2020-02-24,,,18.15,31.1578931576268,,
Albania,ALB,2020-02-25,,,21.6,36.0529136156486,,
Albania,ALB,2020-02-26,,,25.64,41.691046981898,,
Albania,ALB,2020-02-27,,,30.61,48.1709896095582,,
Albania,ALB,2020-02-28,,,34.14,55.6018118244275,,
Albania,ALB,2020-02-29,,,41.18,64.1002606149964,,
Albania,ALB,2020-03-01,,,48.83,73.781944641904,,
Albania,ALB,2020-03-02,,,57.15,84.7443060252176,,
Albania,ALB,2020-03-03,,,65.57,97.0425239221062,,
Albania,ALB,2020-03-04,,,76.46,110.660132633284,,
Albania,ALB,2020-03-05,,,88.31,125.4772789488,,
Albania,ALB,2020-03-06,,,105.32,141.24022630908,,
Albania,ALB,2020-03-07,,,124.9,157.53700296078,,
Albania,ALB,2020-03-08,,,144.39,173.787132662659,,
Albania,ALB,2020-03-09,,,169.31,189.250355940721,,
Albania,ALB,2020-03-10,,,198.36,203.066091939527,,
Albania,ALB,2020-03-11,3.33333,,219.74,214.33618164144,,
Albania,ALB,2020-03-12,2.75,,230.21,222.239111614399,,
Albania,ALB,2020-03-13,4.6,,236.03,226.143587661949,,
Albania,ALB,2020-03-14,5.5,,241.88,225.728575946058,,
Albania,ALB,2020-03-15,5.42857,,242.24,221.047583568483,,
Albania,ALB,2020-03-16,5.71429,,245.18,212.511054615805,,55.8876845610186
Albania,ALB,2020-03-17,6.42857,,243.13,200.83142496779,,60.9144638096291
Albania,ALB,2020-03-18,6.42857,,241.46,186.922045254046,,58.8596321792708
Albania,ALB,2020-03-19,6.85714,,242.13,171.760553669077,,60.5142606892513
Albania,ALB,2020-03-20,6.71429,,239.83,156.263231402867,,56.9869645201748
Albania,ALB,2020-03-21,5.28571,,237.48,141.203848906453,,43.0619673669743
Albania,ALB,2020-03-22,5.42857,,242.05,127.160577348368,,42.3694697610461
Albania,ALB,2020-03-23,6.71429,,240.97,114.508108326568,,50.1161051902059
Albania,ALB,2020-03-24,7,,240.22,103.44427653978,,49.9073588583816
Albania,ALB,2020-03-25,9.71429,,239.13,94.0284278270867,,66.0788058858927
Albania,ALB,2020-03-26,12.42857,,233.34,86.219150591078,,80.6027832650731
Albania,ALB,2020-03-27,14.85714,,229.65,79.9043420761899,,91.8071349273733
Albania,ALB,2020-03-28,16.57143,,225.62,74.9280184685844,,97.552593242849
Albania,ALB,2020-03-29,17.28571,,218.76,71.1097758324495,,96.9559099409942
Albania,ALB,2020-03-30,17.57143,,214.65,68.2532001313923,,93.9377015869847
Albania,ALB,2020-03-31,17.57143,,208.38,66.1557614640815,,89.5987248246832
Albania,ALB,2020-04-01,17.14286,,205.45,64.6185401534202,,83.4582412714304
Albania,ALB,2020-04-02,16.14286,,204.6,63.4500929196347,,75.1218351432235
Albania,ALB,2020-04-03,14.71429,,199.76,62.4679250515062,,65.5436152582348
Albania,ALB,2020-04-04,16.85714,,193.56,61.5008055899719,,71.9943008428828
Albania,ALB,2020-04-05,19.42857,,180.25,60.389831079422,,79.6993468437631
Albania,ALB,2020-04-06,21.28571,,171.33,58.9950798131514,,84.0244789362407
Albania,ALB,2020-04-07,22,,161.43,57.2057862085213,,83.7337453493262
Albania,ALB,2020-04-08,20,,148.42,54.9513461986919,,73.5454480845341
Albania,ALB,2020-04-09,20.14286,,144.23,52.2143235913599,,71.7116936830829
Albania,ALB,2020-04-10,18.85714,,135.62,49.0337573994665,,65.1282038701689
Albania,ALB,2020-04-11,16,,128.56,45.4953482797691,,53.7188318390753
Albania,ALB,2020-04-12,14.28571,,121.52,41.7190236534747,,46.7183380793891
Albania,ALB,2020-04-13,12.14286,,114.74,37.8421135127139,,38.7531743326996
Albania,ALB,2020-04-14,12.85714,,107.63,33.9994087188045,,40.1170843664343
Albania,ALB,2020-04-15,13.14286,,102.02,30.309899768868,,40.1663770867061
Albania,ALB,2020-04-16,13.42857,,92.91,26.8685226826549,,40.2646817251161
Albania,ALB,2020-04-17,15.57143,,84.29,23.741647358141,,45.8782157111396
Albania,ALB,2020-04-18,17.57143,,80.05,20.9686823906414,,50.9513522726204
Albania,ALB,2020-04-19,16.42857,,74.02,18.5659319194782,,46.9529427395022
Albania,ALB,2020-04-20,16.57143,,68.21,16.5306885089264,,46.7391358853391
Albania,ALB,2020-04-21,16.71429,,66.01,14.8450570191334,,46.5850601021727
Albania,ALB,2020-04-22,19.14286,,64.51,13.480884937246,,52.7876971845095
Albania,ALB,2020-04-23,20,,62.29,12.4049708197307,,54.6262760993203
Albania,ALB,2020-04-24,20.71429,,60.79,11.5839247076139,,56.0982657834591
Albania,ALB,2020-04-25,19.85714,,60.76,10.9873259225871,,53.3768389740226
Albania,ALB,2020-04-26,23.42857,,59.1,10.5898145358192,,62.5696723860719
Albania,ALB,2020-04-27,23.42857,,60.54,10.3722630880339,,62.2202253409437
Albania,ALB,2020-04-28,21.71429,,59.55,10.3212605244999,,57.3936789093355
Albania,ALB,2020-04-29,20.14286,,60.44,10.4281938425313,,53.0343968295598
Albania,ALB,2020-04-30,18.85714,,59.11,10.6878880970347,,49.4953571735123
Albania,ALB,2020-05-01,15.71429,,58.8,11.0973101141355,,41.1504362293669
Albania,ALB,2020-05-02,14.85714,,57.76,11.6544440065832,,38.845647744309
Albania,ALB,2020-05-03,11,,56.68,12.3571823375254,,28.7373882610809
Albania,ALB,2020-05-04,9.85714,,55.45,13.2024569327479,,25.7487637165498
Albania,ALB,2020-05-05,9.57143,,54.06,14.1857691189921,,25.0169907113323
Albania,ALB,2020-05-06,10,,54.86,15.3008775402177,,26.1727875842133
Albania,ALB,2020-05-07,9.42857,,52.74,16.5403672736843,,24.7281928488105
Albania,ALB,2020-05-08,9.85714,,52.37,17.896020510164,,25.921048929103
Albania,ALB,2020-05-09,9.71429,,53.45,19.3592096980748,,25.6325804899626
Albania,ALB,2020-05-10,9.57143,,54.13,20.9214940629858,,25.3597816447792
Albania,ALB,2020-05-11,10.42857,,53.56,22.5750861836229,,27.7674279529472
Albania,ALB,2020-05-12,9.85714,,54.15,24.3138614648935,,26.3911080502002
Albania,ALB,2020-05-13,8,,56.29,26.1363000693113,,21.5547480203346
Albania,ALB,2020-05-14,6.85714,,59.81,28.0491396725147,,18.6060111477333
Albania,ALB,2020-05-15,8,,61.08,30.0712287290607,,21.8780081952396
Albania,ALB,2020-05-16,9.42857,,63.42,32.2367358368553,,26.0088663164415
Albania,ALB,2020-05-17,11,,66.18,34.5971252382907,,30.6289977068079
Albania,ALB,2020-05-18,11.14286,,68.47,37.2214945699479,,31.3458292614069
Albania,ALB,2020-05-19,10.85714,,72.29,40.1966994624235,,30.8805281718286
Albania,ALB,2020-05-20,10.42857,,76.07,43.6292652964695,,30.0178967495561
Albania,ALB,2020-05-21,12,,83.09,47.6484012994063,,34.9825632704838
Albania,ALB,2020-05-22,10.14286,,86.69,52.4087581149177,,29.9738677243747
Albania,ALB,2020-05-23,9.28571,,95.23,58.0942749708106,,27.8410388585977
Albania,ALB,2020-05-24,8,,102.95,64.9212719516657,,24.3556977704797
Albania,ALB,2020-05-25,7.42857,,109.69,73.1376021111452,,22.9860709703699
Albania,ALB,2020-05-26,8,,118.96,83.0160019141235,,25.1774616049528
Albania,ALB,2020-05-27,11.42857,,128.77,94.8385035135686,,36.6161308842787
Albania,ALB,2020-05-28,12.28571,,136.93,108.877570236823,,40.1014039102527
Albania,ALB,2020-05-29,15.28571,,151,125.373494454061,,50.8692241014302
Albania,ALB,2020-05-30,16.85714,,161.34,144.502193061727,,57.2351276335942
Albania,ALB,2020-05-31,19,,171.99,166.335734269012,,65.8634346859299
Albania,ALB,2020-06-01,19.85714,,187.6,190.798097102073,,70.3194304474483
Albania,ALB,2020-06-02,19.85714,,202.29,217.621105381807,,71.875526478797
Albania,ALB,2020-06-03,19.28571,,218.4,246.312096569142,,71.3870543639208
Albania,ALB,2020-06-04,19.14286,,232.47,276.16850993154,,72.4883731236065
Albania,ALB,2020-06-05,17.28571,,249.23,306.364981349706,,66.9838198710813
Albania,ALB,2020-06-06,16.14286,,257.35,336.053531740395,,64.0288696745009
Albania,ALB,2020-06-07,15.71429,,272.16,364.447099684612,,63.8051270184797
Albania,ALB,2020-06-08,15.57143,,283.61,390.879242027237,,64.7268983093026
Albania,ALB,2020-06-09,17.14286,,298.99,414.836932646766,,72.9520847605964
Albania,ALB,2020-06-10,19.28571,,314.2,435.951100802873,,84.0078499529608
Albania,ALB,2020-06-11,22.42857,,327.78,453.975974485836,,99.981677106744
Albania,ALB,2020-06-12,26.85714,,346.16,468.783197789059,,122.481229159606
Albania,ALB,2020-06-13,29.14286,,361.67,480.365089245261,,135.919154783705
Albania,ALB,2020-06-14,33.14286,,379.95,488.845825983492,,158.005129335774
Albania,ALB,2020-06-15,39.28571,,400.5,494.488158358479,,191.344660831365
Albania,ALB,2020-06-16,46.71429,,421.85,497.685812907053,,232.306122102019
Albania,ALB,2020-06-17,53.28571,,458.81,498.931406277778,,270.376908084032
Albania,ALB,2020-06-18,54.42857,,498,498.767048971072,,281.586489148503
Albania,ALB,2020-06-19,57.57143,,530.28,497.739517564556,,303.437380261937
Albania,ALB,2020-06-20,60.28571,,559.65,496.364252712483,,323.447520647316
Albania,ALB,2020-06-21,61,,584.77,495.114623205262,,332.858310833366
Albania,ALB,2020-06-22,58,,609.29,494.433699802467,,321.591501035129
Albania,ALB,2020-06-23,57.85714,,655.61,494.750312652205,,325.665347788608
Albania,ALB,2020-06-24,53.57143,,684.3,496.480960820619,,305.82038683853
Albania,ALB,2020-06-25,56,,717.61,500.010284888709,,323.906855845733
Albania,ALB,2020-06-26,57.71429,,754.82,505.670334995916,,337.892003860363
Albania,ALB,2020-06-27,61.57143,,792.85,513.728052099386,,364.505212588021
Albania,ALB,2020-06-28,62.71429,,833.95,524.36719075469,,375.048916030498
Albania,ALB,2020-06-29,67.85714,,879.94,537.670734405095,,409.524203837492
Albania,ALB,2020-06-30,67.28571,,924.8,553.624072148766,,409.391325969367
Albania,ALB,2020-07-01,69.71429,,972.41,572.119132287847,,427.202012104421
Albania,ALB,2020-07-02,66.57143,,1016.28,592.95112619805,,410.460713053466
Albania,ALB,2020-07-03,67.14286,,1035.74,615.821773308088,,416.138786460362
Albania,ALB,2020-07-04,69,,1044.24,640.340204423617,,429.456422632388
Albania,ALB,2020-07-05,69.85714,,1049.29,666.018732699973,,436.212232145473
Albania,ALB,2020-07-06,70.14286,,1051.95,692.271177460025,,439.014478006615
Albania,ALB,2020-07-07,71.14286,,1061.17,718.41820258715,,445.887042216642
Albania,ALB,2020-07-08,71.85714,,1071.95,743.70817689116,,450.56124282592
Albania,ALB,2020-07-09,75.14286,,1080.15,767.346328047665,,470.935083922436
Albania,ALB,2020-07-10,75.14286,,1093.11,788.540599525939,,470.268439656222
Albania,ALB,2020-07-11,75.14286,,1101.67,806.569797335883,,469.168274201292
Albania,ALB,2020-07-12,78.85714,,1107.52,820.847405868932,,490.751938914695
Albania,ALB,2020-07-13,80.14286,,1117.58,830.97613454646,,496.671027791371
Albania,ALB,2020-07-14,86.71429,,1130.8,836.792023425718,,534.656650817493
Albania,ALB,2020-07-15,89.85714,,1142.81,838.3758288332,,550.710223528392
Albania,ALB,2020-07-16,92.28571,,1152.05,836.022594546202,,561.691998754613
Albania,ALB,2020-07-17,94.71429,,1163.53,830.198781991364,,571.975484784811
Albania,ALB,2020-07-18,89.71429,,1166.45,821.4967968638,,537.080245846909
Albania,ALB,2020-07-19,91,,1170.24,810.587074387756,,539.58240098536
Albania,ALB,2020-07-20,90.85714,,1172.09,798.16595748949,,533.141358154662
Albania,ALB,2020-07-21,85.71429,,1181.76,784.919028451827,,497.328931455457
Albania,ALB,2020-07-22,89,,1183.21,771.491032840619,,510.202196141102
Albania,ALB,2020-07-23,86.57143,,1195.58,758.468410667939,,489.949425438209
Albania,ALB,2020-07-24,87.85714,,1195,746.3713550519,,490.527502630741
Albania,ALB,2020-07-25,94.85714,,1202.59,735.643518222676,,522.111748958031
Albania,ALB,2020-07-26,89.85714,,1211.86,726.638647395513,,487.271388987505
Albania,ALB,2020-07-27,96.14286,,1220.72,719.608378097895,,513.333912247999
Albania,ALB,2020-07-28,101.28571,,1231.57,714.705576177006,,532.176285485634
Albania,ALB,2020-07-29,101,,1225.29,711.999653328082,,521.957968600455
Albania,ALB,2020-07-30,106.71429,,1240.8,711.47707361703,,542.192064675096
Albania,ALB,2020-07-31,104.42857,,1237.44,713.052819816243,,521.442998870025
Albania,ALB,2020-08-01,100.85714,,1229.9,716.591391221998,,494.7780326974
Albania,ALB,2020-08-02,108.42857,,1213.1,721.916288490332,,522.471806240683
Albania,ALB,2020-08-03,108,,1205.17,728.811269112633,,511.069085005551
Albania,ALB,2020-08-04,105.71429,,1202.66,737.024746735605,,491.229351004928
Albania,ALB,2020-08-05,107.57143,,1187.19,746.272715618671,,490.832591742842
Albania,ALB,2020-08-06,112,,1182.1,756.23662286565,,501.841423295877
Albania,ALB,2020-08-07,117,,1173.18,766.563462180556,,514.87546327349
Albania,ALB,2020-08-08,125,,1173.79,776.869978318878,,540.362414112129
Albania,ALB,2020-08-09,125.57143,,1162.76,786.751543223616,,533.392423752056
Albania,ALB,2020-08-10,127.42857,,1155.63,795.80048019195,,532.063066941749
Albania,ALB,2020-08-11,130.85714,,1154.43,803.621019930164,,537.296149963762
Albania,ALB,2020-08-12,132.28571,,1151.24,809.837159812473,,
Albania,ALB,2020-08-13,132.57143,,1140.38,814.108974485368,,
Albania,ALB,2020-08-14,136.42857,,1135.37,816.148914623285,,
Albania,ALB,2020-08-15,138,,1122.25,815.721540277101,,
Albania,ALB,2020-08-16,140.71429,,1110.34,812.64378982634,,
Albania,ALB,2020-08-17,138.42857,,1097.48,806.791041300143,,
Albania,ALB,2020-08-18,137.57143,,1081.97,798.106277158568,,
Albania,ALB,2020-08-19,139.71429,,1064.21,786.628439615273,,
Albania,ALB,2020-08-20,142.14286,,1057.65,772.51936158942,,
Albania,ALB,2020-08-21,142.28571,,1042.16,756.057370753445,,
Albania,ALB,2020-08-22,143.14286,,1030.44,737.615934702454,,
Albania,ALB,2020-08-23,145,,1017.48,717.643367884595,,
Albania,ALB,2020-08-24,149.57143,,1006.52,696.626213119889,,
Albania,ALB,2020-08-25,158,,1000.03,675.050365155875,,
Albania,ALB,2020-08-26,157.85714,,986.28,653.379977887119,,
Albania,ALB,2020-08-27,159.28571,,970.89,632.042322664641,,
Albania,ALB,2020-08-28,159.42857,,957.45,611.421444652054,,
Albania,ALB,2020-08-29,153.71429,,951.38,591.852907899663,,
