Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (YYG, lower)","Daily new estimated infections of COVID-19 (YYG, upper)"
South America,,2020-09-01,71606.42857,,,,
South America,,2020-09-02,70669.42857,,,,
South America,,2020-09-03,70906,,,,
South America,,2020-09-04,70240.85714,,,,
South America,,2020-09-05,71525.28571,,,,
South America,,2020-09-06,69331.85714,,,,
South America,,2020-09-07,67717.28571,,,,
South America,,2020-09-08,62119.42857,,,,
South America,,2020-09-09,57736.85714,,,,
South America,,2020-09-10,56225.57143,,,,
South America,,2020-09-11,56083.42857,,,,
South America,,2020-09-12,54812.42857,,,,
South America,,2020-09-13,55166.57143,,,,
South America,,2020-09-14,56778.71429,,,,
South America,,2020-09-15,58115.71429,,,,
South America,,2020-09-16,61227.57143,,,,
South America,,2020-09-17,61345,,,,
South America,,2020-09-18,60321.14286,,,,
South America,,2020-09-19,59710.14286,,,,
South America,,2020-09-20,59751.42857,,,,
South America,,2020-09-21,59197.28571,,,,
South America,,2020-09-22,59911.14286,,,,
South America,,2020-09-23,59626.85714,,,,
South America,,2020-09-24,59077,,,,
South America,,2020-09-25,58861.57143,,,,
South America,,2020-09-26,57790.85714,,,,
South America,,2020-09-27,56850.42857,,,,
South America,,2020-09-28,56506.14286,,,,
South America,,2020-09-29,55652.42857,,,,
South America,,2020-09-30,55420.85714,,,,
South America,,2020-10-01,54967.85714,,,,
South America,,2020-10-02,55031.42857,,,,
South America,,2020-10-03,54830.28571,,,,
South America,,2020-10-04,53839.14286,,,,
South America,,2020-10-05,52620.14286,,,,
South America,,2020-10-06,52341.57143,,,,
South America,,2020-10-07,54158.85714,,,,
South America,,2020-10-08,54351,,,,
South America,,2020-10-09,53577.28571,,,,
South America,,2020-10-10,53190.57143,,,,
South America,,2020-10-11,53699.42857,,,,
South America,,2020-10-12,54658.14286,,,,
South America,,2020-10-13,53977.28571,,,,
South America,,2020-10-14,48817.28571,,,,
South America,,2020-10-15,47635.57143,,,,
South America,,2020-10-16,47573.14286,,,,
South America,,2020-10-17,47975,,,,
South America,,2020-10-18,47464.28571,,,,
South America,,2020-10-19,47195.28571,,,,
South America,,2020-10-20,48432.85714,,,,
South America,,2020-10-21,51207.14286,,,,
South America,,2020-10-22,51613.28571,,,,
South America,,2020-10-23,51226.42857,,,,
South America,,2020-10-24,51206.28571,,,,
South America,,2020-10-25,51762.85714,,,,
South America,,2020-10-26,52032.14286,,,,
South America,,2020-10-27,52273.71429,,,,
South America,,2020-10-28,52686.71429,,,,
South America,,2020-10-29,52734.85714,,,,
South America,,2020-10-30,52704.85714,,,,
South America,,2020-10-31,51343.85714,,,,
South America,,2020-11-01,50017.85714,,,,
South America,,2020-11-02,49130.42857,,,,
South America,,2020-11-03,47857.57143,,,,
South America,,2020-11-04,44618.14286,,,,
South America,,2020-11-05,43382.14286,,,,
South America,,2020-11-06,39269,,,,
South America,,2020-11-07,35718.28571,,,,
South America,,2020-11-08,32360,,,,
South America,,2020-11-09,30588.85714,,,,
South America,,2020-11-10,37469.14286,,,,
South America,,2020-11-11,37437.42857,,,,
South Korea,KOR,2020-01-02,0,,,,
South Korea,KOR,2020-01-03,0,,,,
South Korea,KOR,2020-01-04,0,,,,
South Korea,KOR,2020-01-05,0,,,,
South Korea,KOR,2020-01-06,0,,,,
South Korea,KOR,2020-01-07,0,,,,
South Korea,KOR,2020-01-08,0,,,,
South Korea,KOR,2020-01-09,0,,,,
South Korea,KOR,2020-01-10,0,,,,
South Korea,KOR,2020-01-11,0,,,,
South Korea,KOR,2020-01-12,0,,,,
South Korea,KOR,2020-01-13,0,,,,
South Korea,KOR,2020-01-14,0,,,,
South Korea,KOR,2020-01-15,0,,,,
South Korea,KOR,2020-01-16,0,,,,
South Korea,KOR,2020-01-17,0,,,,
South Korea,KOR,2020-01-18,0,,,,
South Korea,KOR,2020-01-19,0,,,,
South Korea,KOR,2020-01-20,0.14286,,,,
South Korea,KOR,2020-01-21,0.14286,,,,
South Korea,KOR,2020-01-22,0.14286,,,,
South Korea,KOR,2020-01-23,0.14286,,,,
South Korea,KOR,2020-01-24,0.28571,,,,
South Korea,KOR,2020-01-25,0.28571,,,,
South Korea,KOR,2020-01-26,0.42857,,,,
South Korea,KOR,2020-01-27,0.42857,,69,35,95
South Korea,KOR,2020-01-28,0.42857,,69,35,95
South Korea,KOR,2020-01-29,0.42857,,69,35,95
South Korea,KOR,2020-01-30,0.42857,,69,35,95
South Korea,KOR,2020-01-31,0.71429,,69,35,95
South Korea,KOR,2020-02-01,1.42857,,69,35,95
South Korea,KOR,2020-02-02,1.71429,,69,35,95
South Korea,KOR,2020-02-03,1.57143,,69,35,95
South Korea,KOR,2020-02-04,1.71429,,69,35,95
South Korea,KOR,2020-02-05,2,,219,114,312
South Korea,KOR,2020-02-06,2.71429,,218,114,310
South Korea,KOR,2020-02-07,2.42857,,233,123,335
South Korea,KOR,2020-02-08,1.71429,,264,141,386
South Korea,KOR,2020-02-09,1.42857,,328,174,492
South Korea,KOR,2020-02-10,1.71429,,428,223,657
South Korea,KOR,2020-02-11,1.71429,,507,264,784
South Korea,KOR,2020-02-12,1.42857,,577,299,897
South Korea,KOR,2020-02-13,0.71429,,663,341,1035
South Korea,KOR,2020-02-14,0.57143,,767,395,1216
South Korea,KOR,2020-02-15,0.57143,,890,466,1437
South Korea,KOR,2020-02-16,0.57143,,1010,539,1664
South Korea,KOR,2020-02-17,0.42857,,1122,596,1895
South Korea,KOR,2020-02-18,0.42857,,1230,655,2095
South Korea,KOR,2020-02-19,2.57143,,1335,702,2241
South Korea,KOR,2020-02-20,7.42857,,1434,731,2441
South Korea,KOR,2020-02-21,18.14286,,1520,772,2522
South Korea,KOR,2020-02-22,45.28571,,1587,775,2650
South Korea,KOR,2020-02-23,81.71429,,1636,773,2819
South Korea,KOR,2020-02-24,104.57143,,1669,779,3002
South Korea,KOR,2020-02-25,123,,1688,775,3159
South Korea,KOR,2020-02-26,157.14286,,1693,766,3155
South Korea,KOR,2020-02-27,216.42857,,1684,749,3115
South Korea,KOR,2020-02-28,266.71429,,1665,736,2998
South Korea,KOR,2020-02-29,369.42857,,1638,726,2929
South Korea,KOR,2020-03-01,417.85714,,1607,716,2867
South Korea,KOR,2020-03-02,492.85714,,1571,707,2823
South Korea,KOR,2020-03-03,560,,1534,697,2709
South Korea,KOR,2020-03-04,597.42857,,1495,686,2597
South Korea,KOR,2020-03-05,595.85714,,1455,673,2471
South Korea,KOR,2020-03-06,608.85714,,1415,664,2365
South Korea,KOR,2020-03-07,548,,1376,653,2302
South Korea,KOR,2020-03-08,515.42857,,1337,648,2215
South Korea,KOR,2020-03-09,452.85714,,1299,641,2131
South Korea,KOR,2020-03-10,385.85714,,1263,624,2049
South Korea,KOR,2020-03-11,346.71429,,1227,606,1988
South Korea,KOR,2020-03-12,300.42857,,1192,593,1910
South Korea,KOR,2020-03-13,242.14286,,1158,573,1838
South Korea,KOR,2020-03-14,188.42857,,1126,553,1766
South Korea,KOR,2020-03-15,146.85714,,1094,534,1696
South Korea,KOR,2020-03-16,122,,1064,515,1641
South Korea,KOR,2020-03-17,115.28571,,1034,500,1594
South Korea,KOR,2020-03-18,94,,1006,488,1541
South Korea,KOR,2020-03-19,99.42857,,978,480,1500
South Korea,KOR,2020-03-20,96.14286,,951,471,1453
South Korea,KOR,2020-03-21,101.85714,,925,462,1403
South Korea,KOR,2020-03-22,105,,900,451,1359
South Korea,KOR,2020-03-23,103.57143,,876,440,1322
South Korea,KOR,2020-03-24,102.42857,,853,431,1288
South Korea,KOR,2020-03-25,103.42857,,830,418,1263
South Korea,KOR,2020-03-26,96.57143,,808,404,1229
South Korea,KOR,2020-03-27,97.14286,,787,392,1206
South Korea,KOR,2020-03-28,97,,766,379,1179
South Korea,KOR,2020-03-29,98,,746,367,1148
South Korea,KOR,2020-03-30,100,,727,354,1127
South Korea,KOR,2020-03-31,107,,708,346,1106
South Korea,KOR,2020-04-01,92.71429,,689,338,1078
South Korea,KOR,2020-04-02,105,,671,329,1052
South Korea,KOR,2020-04-03,104.28571,,654,317,1039
South Korea,KOR,2020-04-04,96.85714,,637,306,1016
South Korea,KOR,2020-04-05,93.42857,,621,296,997
South Korea,KOR,2020-04-06,89,,605,289,978
South Korea,KOR,2020-04-07,77.85714,,589,281,956
South Korea,KOR,2020-04-08,85.42857,,574,271,937
South Korea,KOR,2020-04-09,63.85714,,559,262,921
South Korea,KOR,2020-04-10,55.42857,,545,252,905
South Korea,KOR,2020-04-11,42,,531,242,889
South Korea,KOR,2020-04-12,39.28571,,517,234,873
South Korea,KOR,2020-04-13,36.14286,,504,224,857
South Korea,KOR,2020-04-14,33.28571,,491,217,842
South Korea,KOR,2020-04-15,29.57143,,478,208,826
South Korea,KOR,2020-04-16,27.14286,,466,201,812
South Korea,KOR,2020-04-17,26.42857,,453,192,797
South Korea,KOR,2020-04-18,29,,442,183,783
South Korea,KOR,2020-04-19,21.28571,,430,175,768
South Korea,KOR,2020-04-20,19.57143,,418,167,754
South Korea,KOR,2020-04-21,17,,407,160,740
South Korea,KOR,2020-04-22,14.71429,,396,152,726
South Korea,KOR,2020-04-23,12.71429,,386,145,713
South Korea,KOR,2020-04-24,10.42857,,375,138,699
South Korea,KOR,2020-04-25,9.28571,,365,132,686
South Korea,KOR,2020-04-26,9.57143,,355,127,672
South Korea,KOR,2020-04-27,9.14286,,345,120,659
South Korea,KOR,2020-04-28,9.85714,,335,115,646
South Korea,KOR,2020-04-29,9.57143,,325,109,633
South Korea,KOR,2020-04-30,9,,316,103,620
South Korea,KOR,2020-05-01,9.42857,,307,98,608
South Korea,KOR,2020-05-02,8.85714,,298,93,595
South Korea,KOR,2020-05-03,9.28571,,289,89,583
South Korea,KOR,2020-05-04,9,,280,84,571
South Korea,KOR,2020-05-05,7.42857,,271,80,558
South Korea,KOR,2020-05-06,6.42857,,262,75,546
South Korea,KOR,2020-05-07,6.42857,,255,72,535
South Korea,KOR,2020-05-08,6.85714,,247,68,524
South Korea,KOR,2020-05-09,8.57143,,240,65,513
South Korea,KOR,2020-05-10,11.57143,,233,62,502
South Korea,KOR,2020-05-11,15.42857,,226,56,492
South Korea,KOR,2020-05-12,18.85714,,219,54,482
South Korea,KOR,2020-05-13,22.28571,,213,51,472
South Korea,KOR,2020-05-14,25.85714,,206,49,462
South Korea,KOR,2020-05-15,28,,200,47,453
South Korea,KOR,2020-05-16,28.14286,,195,45,443
South Korea,KOR,2020-05-17,25.14286,,189,43,434
South Korea,KOR,2020-05-18,22.28571,,184,41,425
South Korea,KOR,2020-05-19,20.28571,,179,40,417
South Korea,KOR,2020-05-20,21.14286,,174,38,408
South Korea,KOR,2020-05-21,18.71429,,169,37,400
South Korea,KOR,2020-05-22,17.71429,,164,36,393
South Korea,KOR,2020-05-23,18.28571,,160,33,385
South Korea,KOR,2020-05-24,20,,156,32,378
South Korea,KOR,2020-05-25,20.14286,,152,30,371
South Korea,KOR,2020-05-26,21,,149,29,363
South Korea,KOR,2020-05-27,22.14286,,145,28,356
South Korea,KOR,2020-05-28,31.71429,,142,27,349
South Korea,KOR,2020-05-29,37.14286,,140,27,344
South Korea,KOR,2020-05-30,39.42857,,137,26,339
South Korea,KOR,2020-05-31,39.71429,,135,26,337
South Korea,KOR,2020-06-01,42.42857,,134,26,334
South Korea,KOR,2020-06-02,45.14286,,133,26,331
South Korea,KOR,2020-06-03,46.42857,,132,25,328
South Korea,KOR,2020-06-04,40.71429,,132,25,324
South Korea,KOR,2020-06-05,38,,132,25,324
South Korea,KOR,2020-06-06,39.71429,,133,25,328
South Korea,KOR,2020-06-07,44,,134,26,334
South Korea,KOR,2020-06-08,44.42857,,136,26,337
South Korea,KOR,2020-06-09,44.42857,,139,27,350
South Korea,KOR,2020-06-10,44.57143,,142,28,358
South Korea,KOR,2020-06-11,45.42857,,146,29,363
South Korea,KOR,2020-06-12,47.85714,,151,30,377
South Korea,KOR,2020-06-13,47.42857,,156,31,388
South Korea,KOR,2020-06-14,44,,162,33,406
South Korea,KOR,2020-06-15,43.85714,,168,34,426
South Korea,KOR,2020-06-16,43.28571,,175,37,445
South Korea,KOR,2020-06-17,42.28571,,183,38,459
South Korea,KOR,2020-06-18,44.28571,,192,41,478
South Korea,KOR,2020-06-19,43.28571,,201,44,499
South Korea,KOR,2020-06-20,46,,211,48,522
South Korea,KOR,2020-06-21,48.14286,,221,51,545
South Korea,KOR,2020-06-22,45.28571,,232,55,564
South Korea,KOR,2020-06-23,47,,244,59,586
South Korea,KOR,2020-06-24,48.14286,,257,63,614
South Korea,KOR,2020-06-25,43.71429,,271,68,641
South Korea,KOR,2020-06-26,42.28571,,285,74,676
South Korea,KOR,2020-06-27,40,,301,79,712
South Korea,KOR,2020-06-28,42,,317,84,756
South Korea,KOR,2020-06-29,45.57143,,335,90,800
South Korea,KOR,2020-06-30,45.14286,,353,95,844
South Korea,KOR,2020-07-01,45,,373,102,891
South Korea,KOR,2020-07-02,48.71429,,393,112,931
South Korea,KOR,2020-07-03,52.14286,,415,117,974
South Korea,KOR,2020-07-04,53.85714,,438,123,1033
South Korea,KOR,2020-07-05,53.71429,,463,129,1082
South Korea,KOR,2020-07-06,47.71429,,489,139,1137
South Korea,KOR,2020-07-07,54.42857,,516,149,1197
South Korea,KOR,2020-07-08,56.28571,,544,159,1265
South Korea,KOR,2020-07-09,55.57143,,574,170,1333
South Korea,KOR,2020-07-10,53,,605,178,1409
South Korea,KOR,2020-07-11,49,,636,186,1485
South Korea,KOR,2020-07-12,46.57143,,669,195,1561
South Korea,KOR,2020-07-13,55.42857,,702,207,1629
South Korea,KOR,2020-07-14,47.28571,,736,220,1681
South Korea,KOR,2020-07-15,43.85714,,770,233,1732
South Korea,KOR,2020-07-16,45.57143,,804,248,1825
South Korea,KOR,2020-07-17,47.71429,,839,263,1876
South Korea,KOR,2020-07-18,48.28571,,873,279,1918
South Korea,KOR,2020-07-19,46.85714,,907,296,1921
South Korea,KOR,2020-07-20,41.71429,,941,314,1925
South Korea,KOR,2020-07-21,43.42857,,974,333,1972
South Korea,KOR,2020-07-22,46.85714,,1007,343,2022
South Korea,KOR,2020-07-23,46.57143,,1040,347,2061
South Korea,KOR,2020-07-24,43.85714,,1072,365,2065
South Korea,KOR,2020-07-25,54.42857,,1105,393,2103
South Korea,KOR,2020-07-26,57.85714,,1136,418,2130
South Korea,KOR,2020-07-27,57.71429,,1168,426,2107
South Korea,KOR,2020-07-28,55.28571,,1199,431,2154
South Korea,KOR,2020-07-29,53.14286,,1230,432,2195
South Korea,KOR,2020-07-30,47.28571,,1261,435,2270
South Korea,KOR,2020-07-31,46.57143,,1292,442,2337
South Korea,KOR,2020-08-01,34.85714,,1321,449,2383
South Korea,KOR,2020-08-02,26.57143,,1351,452,2464
South Korea,KOR,2020-08-03,30.57143,,1379,452,2517
South Korea,KOR,2020-08-04,31.42857,,1405,449,2565
South Korea,KOR,2020-08-05,29.28571,,1430,450,2607
South Korea,KOR,2020-08-06,32.85714,,1454,451,2680
South Korea,KOR,2020-08-07,30.57143,,1475,454,2760
South Korea,KOR,2020-08-08,32.28571,,1494,455,2793
South Korea,KOR,2020-08-09,37.42857,,1511,457,2841
South Korea,KOR,2020-08-10,33.85714,,1526,458,2872
South Korea,KOR,2020-08-11,33.85714,,1538,459,2860
South Korea,KOR,2020-08-12,36.85714,,1547,460,2889
South Korea,KOR,2020-08-13,38.71429,,1554,458,2882
South Korea,KOR,2020-08-14,50.57143,,1559,450,2890
South Korea,KOR,2020-08-15,68.14286,,1561,449,2911
South Korea,KOR,2020-08-16,102.85714,,1561,449,2949
South Korea,KOR,2020-08-17,127,,1559,444,2974
South Korea,KOR,2020-08-18,157.28571,,1555,440,2994
South Korea,KOR,2020-08-19,192,,1550,431,2998
South Korea,KOR,2020-08-20,225.14286,,1544,424,2989
South Korea,KOR,2020-08-21,256.71429,,1536,416,2974
South Korea,KOR,2020-08-22,280.42857,,1528,410,2957
South Korea,KOR,2020-08-23,297.28571,,1518,406,2971
South Korea,KOR,2020-08-24,307.14286,,1508,402,2981
South Korea,KOR,2020-08-25,312,,1498,398,2980
South Korea,KOR,2020-08-26,315.28571,,1487,395,2979
South Korea,KOR,2020-08-27,337.14286,,1476,391,2983
South Korea,KOR,2020-08-28,343.85714,,1465,385,2946
South Korea,KOR,2020-08-29,342.57143,,1454,379,2922
South Korea,KOR,2020-08-30,328.57143,,1442,374,2925
South Korea,KOR,2020-08-31,326,,1431,368,2900
South Korea,KOR,2020-09-01,319.57143,,1419,363,2879
South Korea,KOR,2020-09-02,312,,1408,358,2879
South Korea,KOR,2020-09-03,276.85714,,1397,352,2874
South Korea,KOR,2020-09-04,252.14286,,1385,345,2858
South Korea,KOR,2020-09-05,206,,1374,340,2874
South Korea,KOR,2020-09-06,211.14286,,1364,334,2849
South Korea,KOR,2020-09-07,192.71429,,1353,328,2847
South Korea,KOR,2020-09-08,178.57143,,1342,322,2851
South Korea,KOR,2020-09-09,162.71429,,1332,317,2855
South Korea,KOR,2020-09-10,157,,1322,311,2871
South Korea,KOR,2020-09-11,153.85714,,1312,304,2889
South Korea,KOR,2020-09-12,173.28571,,1303,298,2908
South Korea,KOR,2020-09-13,142.71429,,1293,291,2927
South Korea,KOR,2020-09-14,141.28571,,1284,285,2933
South Korea,KOR,2020-09-15,137,,1275,280,2952
South Korea,KOR,2020-09-16,130.85714,,1267,272,2971
South Korea,KOR,2020-09-17,130.57143,,1258,265,2988
South Korea,KOR,2020-09-18,123.42857,,1250,258,2994
South Korea,KOR,2020-09-19,119.71429,,1242,252,2995
South Korea,KOR,2020-09-20,114.14286,,1235,247,3015
South Korea,KOR,2020-09-21,108.57143,,1228,244,3036
South Korea,KOR,2020-09-22,102.14286,,1221,239,3059
South Korea,KOR,2020-09-23,101.71429,,1214,233,3078
South Korea,KOR,2020-09-24,97.71429,,1208,227,3099
South Korea,KOR,2020-09-25,96,,1202,221,3093
South Korea,KOR,2020-09-26,89,,1197,215,3072
South Korea,KOR,2020-09-27,90.85714,,1192,209,3059
South Korea,KOR,2020-09-28,88,,1187,206,3084
South Korea,KOR,2020-09-29,84.71429,,1183,200,3105
South Korea,KOR,2020-09-30,85.14286,,1179,197,3147
South Korea,KOR,2020-10-01,67.28571,,1175,194,3202
South Korea,KOR,2020-10-02,71,,1172,191,3263
South Korea,KOR,2020-10-03,73,,1170,190,3350
South Korea,KOR,2020-10-04,68.57143,,1167,188,3415
South Korea,KOR,2020-10-05,71.85714,,,,
South Korea,KOR,2020-10-06,77.14286,,,,
South Korea,KOR,2020-10-07,77.28571,,,,
South Korea,KOR,2020-10-08,87.14286,,,,
South Korea,KOR,2020-10-09,74.85714,,,,
South Korea,KOR,2020-10-10,74.42857,,,,
South Korea,KOR,2020-10-11,73.57143,,,,
South Korea,KOR,2020-10-12,77,,,,
South Korea,KOR,2020-10-13,80.85714,,,,
South Korea,KOR,2020-10-14,76.57143,,,,
South Korea,KOR,2020-10-15,80.85714,,,,
South Korea,KOR,2020-10-16,79.85714,,,,
South Korea,KOR,2020-10-17,80,,,,
South Korea,KOR,2020-10-18,84.71429,,,,
South Korea,KOR,2020-10-19,81.71429,,,,
South Korea,KOR,2020-10-20,75.42857,,,,
South Korea,KOR,2020-10-21,76.42857,,,,
South Korea,KOR,2020-10-22,79.28571,,,,
South Korea,KOR,2020-10-23,94.71429,,,,
South Korea,KOR,2020-10-24,95.28571,,,,
South Korea,KOR,2020-10-25,91,,,,
South Korea,KOR,2020-10-26,97.14286,,,,
South Korea,KOR,2020-10-27,101.42857,,,,
South Korea,KOR,2020-10-28,103.14286,,,,
South Korea,KOR,2020-10-29,104,,,,
South Korea,KOR,2020-10-30,98.14286,,,,
South Korea,KOR,2020-10-31,105.14286,,,,
South Korea,KOR,2020-11-01,114.14286,,,,
South Korea,KOR,2020-11-02,111,,,,
South Korea,KOR,2020-11-03,109.14286,,,,
South Korea,KOR,2020-11-04,111.28571,,,,
South Korea,KOR,2020-11-05,111.28571,,,,
South Korea,KOR,2020-11-06,115.71429,,,,
South Korea,KOR,2020-11-07,110.42857,,,,
South Korea,KOR,2020-11-08,113.14286,,,,
South Korea,KOR,2020-11-09,117.28571,,,,
South Korea,KOR,2020-11-10,120.85714,,,,
South Korea,KOR,2020-11-11,124.85714,,,,
South Sudan,SSD,2020-04-08,0.33333,,,,
South Sudan,SSD,2020-04-09,0.5,,,,
South Sudan,SSD,2020-04-10,0.4,,,,
South Sudan,SSD,2020-04-11,0.5,,,,
South Sudan,SSD,2020-04-12,0.57143,,,,
South Sudan,SSD,2020-04-13,0.42857,,,,
South Sudan,SSD,2020-04-14,0.42857,,,,
South Sudan,SSD,2020-04-15,0.42857,,,,
South Sudan,SSD,2020-04-16,0.28571,,,,
South Sudan,SSD,2020-04-17,0.28571,,,,
South Sudan,SSD,2020-04-18,0.14286,,,,
South Sudan,SSD,2020-04-19,0,,,,
South Sudan,SSD,2020-04-20,0,,,,
South Sudan,SSD,2020-04-21,0,,,,
South Sudan,SSD,2020-04-22,0,,,,
South Sudan,SSD,2020-04-23,0,,,,
South Sudan,SSD,2020-04-24,0,,,,
South Sudan,SSD,2020-04-25,0.14286,,,,
South Sudan,SSD,2020-04-26,0.14286,,,,
South Sudan,SSD,2020-04-27,0.28571,,,,
South Sudan,SSD,2020-04-28,0.28571,,,,
South Sudan,SSD,2020-04-29,4.28571,,,,
South Sudan,SSD,2020-04-30,4.28571,,,,
South Sudan,SSD,2020-05-01,4.42857,,,,
South Sudan,SSD,2020-05-02,5.71429,,,,
South Sudan,SSD,2020-05-03,5.71429,,,,
South Sudan,SSD,2020-05-04,5.71429,,,,
South Sudan,SSD,2020-05-05,5.71429,,,,
South Sudan,SSD,2020-05-06,2.57143,,,,
South Sudan,SSD,2020-05-07,5.71429,,,,
South Sudan,SSD,2020-05-08,7.85714,,,,
South Sudan,SSD,2020-05-09,10.71429,,,,
South Sudan,SSD,2020-05-10,14,,,,
South Sudan,SSD,2020-05-11,15.71429,,,,
South Sudan,SSD,2020-05-12,15.71429,,,,
South Sudan,SSD,2020-05-13,20.28571,,,,
South Sudan,SSD,2020-05-14,18.42857,,,,
South Sudan,SSD,2020-05-15,20.14286,,,,
South Sudan,SSD,2020-05-16,16.57143,,,,
South Sudan,SSD,2020-05-17,13.28571,,,,
South Sudan,SSD,2020-05-18,18,,,,
South Sudan,SSD,2020-05-19,18,,,,
South Sudan,SSD,2020-05-20,13,,,,
South Sudan,SSD,2020-05-21,11.71429,,,,
South Sudan,SSD,2020-05-22,15.42857,,,,
South Sudan,SSD,2020-05-23,14.71429,,,,
South Sudan,SSD,2020-05-24,46.71429,,,,
South Sudan,SSD,2020-05-25,40.14286,,,,
South Sudan,SSD,2020-05-26,53.28571,,,,
South Sudan,SSD,2020-05-27,74.42857,,,,
South Sudan,SSD,2020-05-28,74.42857,,,,
South Sudan,SSD,2020-05-29,66.71429,,,,
South Sudan,SSD,2020-05-30,93.57143,,,,
South Sudan,SSD,2020-05-31,61.57143,,,,
South Sudan,SSD,2020-06-01,61.57143,,,,
South Sudan,SSD,2020-06-02,48.42857,,,,
South Sudan,SSD,2020-06-03,26.85714,,,,
South Sudan,SSD,2020-06-04,26.85714,,,,
South Sudan,SSD,2020-06-05,73,,,,
South Sudan,SSD,2020-06-06,46.14286,,,,
South Sudan,SSD,2020-06-07,46.14286,,,,
South Sudan,SSD,2020-06-08,46.14286,,,,
South Sudan,SSD,2020-06-09,87.14286,,,,
South Sudan,SSD,2020-06-10,87.14286,,,,
South Sudan,SSD,2020-06-11,87.14286,,,,
South Sudan,SSD,2020-06-12,41,,,,
South Sudan,SSD,2020-06-13,50.42857,,,,
South Sudan,SSD,2020-06-14,53.71429,,,,
South Sudan,SSD,2020-06-15,53.71429,,,,
South Sudan,SSD,2020-06-16,21.57143,,,,
South Sudan,SSD,2020-06-17,24.57143,,,,
South Sudan,SSD,2020-06-18,29,,,,
South Sudan,SSD,2020-06-19,29.85714,,,,
South Sudan,SSD,2020-06-20,20.42857,,,,
South Sudan,SSD,2020-06-21,24.42857,,,,
South Sudan,SSD,2020-06-22,27,,,,
South Sudan,SSD,2020-06-23,19.57143,,,,
South Sudan,SSD,2020-06-24,20,,,,
South Sudan,SSD,2020-06-25,17.57143,,,,
South Sudan,SSD,2020-06-26,18.42857,,,,
South Sudan,SSD,2020-06-27,19.85714,,,,
South Sudan,SSD,2020-06-28,13.42857,,,,
South Sudan,SSD,2020-06-29,15.28571,,,,
South Sudan,SSD,2020-06-30,16.28571,,,,
South Sudan,SSD,2020-07-01,12.85714,,,,
South Sudan,SSD,2020-07-02,10.85714,,,,
South Sudan,SSD,2020-07-03,13.42857,,,,
South Sudan,SSD,2020-07-04,12,,,,
South Sudan,SSD,2020-07-05,11.14286,,,,
South Sudan,SSD,2020-07-06,6.71429,,,,
South Sudan,SSD,2020-07-07,12.42857,,,,
South Sudan,SSD,2020-07-08,13.14286,,,,
South Sudan,SSD,2020-07-09,14.28571,,,,
South Sudan,SSD,2020-07-10,11,,,,
South Sudan,SSD,2020-07-11,13.28571,,,,
South Sudan,SSD,2020-07-12,13.28571,,,,
South Sudan,SSD,2020-07-13,14.71429,,,,
South Sudan,SSD,2020-07-14,7.85714,,,,
South Sudan,SSD,2020-07-15,7.14286,,,,
South Sudan,SSD,2020-07-16,6.71429,,,,
South Sudan,SSD,2020-07-17,8.28571,,,,
South Sudan,SSD,2020-07-18,8.85714,,,,
South Sudan,SSD,2020-07-19,8.85714,,,,
South Sudan,SSD,2020-07-20,8.71429,,,,
South Sudan,SSD,2020-07-21,9,,,,
South Sudan,SSD,2020-07-22,9,,,,
South Sudan,SSD,2020-07-23,8.28571,,,,
South Sudan,SSD,2020-07-24,9.71429,,,,
South Sudan,SSD,2020-07-25,9.57143,,,,
South Sudan,SSD,2020-07-26,9.57143,,,,
South Sudan,SSD,2020-07-27,8.85714,,,,
South Sudan,SSD,2020-07-28,13.42857,,,,
South Sudan,SSD,2020-07-29,15.85714,,,,
South Sudan,SSD,2020-07-30,15.85714,,,,
South Sudan,SSD,2020-07-31,11.85714,,,,
South Sudan,SSD,2020-08-01,9.14286,,,,
South Sudan,SSD,2020-08-02,13.42857,,,,
South Sudan,SSD,2020-08-03,23.85714,,,,
South Sudan,SSD,2020-08-04,17.71429,,,,
South Sudan,SSD,2020-08-05,16.42857,,,,
South Sudan,SSD,2020-08-06,18.28571,,,,
South Sudan,SSD,2020-08-07,19.42857,,,,
South Sudan,SSD,2020-08-08,20.14286,,,,
South Sudan,SSD,2020-08-09,15.85714,,,,
South Sudan,SSD,2020-08-10,5.85714,,,,
South Sudan,SSD,2020-08-11,5.85714,,,,
South Sudan,SSD,2020-08-12,5,,,,
South Sudan,SSD,2020-08-13,3.85714,,,,
South Sudan,SSD,2020-08-14,2.85714,,,,
South Sudan,SSD,2020-08-15,2.71429,,,,
South Sudan,SSD,2020-08-16,3.57143,,,,
South Sudan,SSD,2020-08-17,2.71429,,,,
South Sudan,SSD,2020-08-18,2.85714,,,,
South Sudan,SSD,2020-08-19,2.57143,,,,
South Sudan,SSD,2020-08-20,2.42857,,,,
South Sudan,SSD,2020-08-21,2.28571,,,,
South Sudan,SSD,2020-08-22,2.14286,,,,
South Sudan,SSD,2020-08-23,1.28571,,,,
South Sudan,SSD,2020-08-24,1.42857,,,,
South Sudan,SSD,2020-08-25,2,,,,
South Sudan,SSD,2020-08-26,2.42857,,,,
South Sudan,SSD,2020-08-27,2.28571,,,,
South Sudan,SSD,2020-08-28,2.85714,,,,
